BusNum,BusName,BusNomVolt,BusPUVolt,BusAngle,BusG:1,BusB:1,AreaNum,ZoneNum,BANumber,SubNum,BusSlack,BusStatus,BusLongName,BusKVVolt,BusRad,BusE,BusF,BusMCMW,BusMWMCEnergy,BusMWMCCongestion,BusMWMCLosses,BusMCMVAR,BusMvarMCCongestion,BusMvarMCLosses,BusMCVolt,OwnerNum,BusEquiv,BusScale,TimeDomainSelected,LSName,BusMonEle,BusVoltLim,BusVoltLimLow,BusVoltLimHigh,LPOPFConstraint,BusLossSensMW,BusLossSensMVR,DCLossMultiplier,PVmonBusVoltage,PVMonBusVoltageKV,PVmonBusAngle,pvMonVQSense,PVmonBusPLoad,PVmonBusQLoad,PVMonBusShunt,qvBusMinVolt,qvBusMaxVolt,qvBusStepSize,CustomString,CustomString:1,CustomString:2,,,,,,,,,,
150145,KENNEDALE 3 1,69,1.012042,-18.571653,0,0,5,1,5,1965,NO ,Connected,,,newbus 138,69.8309,-0.324136,0.9593,-0.3223,50.5436,57.4583,-6.9147,0,-0.0762,-0.0762,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0025,-0.007,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Forest Hill,Tarrant County,Texas
150146,HALTOM CITY 3 1,69,1.014927,-21.511387,0,0,5,1,5,1966,NO ,Connected,,,newbus 138,70.03,-0.375445,0.9442,-0.3722,50.3851,57.4583,-7.0732,0,-0.0132,-0.0132,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.019,0.0023,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Fort Worth,Tarrant County,Texas
150147,KENNEDALE 4 1,69,1.022269,-19.790584,0,0,5,1,5,1967,NO ,Connected,,,newbus 138,70.5366,-0.345411,0.9619,-0.3461,50.4585,57.4583,-6.9998,0,0.0195,0.0195,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0096,0.0068,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Fort Worth,Tarrant County,Texas
150148,NEWARK 2 1,138,1.013516,-11.337054,0,0,5,1,5,1968,NO ,Connected,,,newbus 138,139.8653,-0.197869,0.9937,-0.1992,50.8185,57.4583,-6.6398,0,-0.1091,-0.1091,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0387,-0.011,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Fort Worth,Tarrant County,Texas
150149,NEWARK 2 2,69,1.001233,-17.096248,0,0,5,1,5,1968,NO ,Connected,,,newbus 138,69.0851,-0.298386,0.957,-0.2943,50.63,57.4583,-6.8283,0,-0.1538,-0.1538,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.014,-0.0177,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Fort Worth,Tarrant County,Texas
150150,NEWARK 2 3,13.8,1.009524,-12.804112,0,0,5,1,5,1968,NO ,Connected,,,newbus 138,13.9314,-0.223474,0.9844,-0.2237,50.7732,57.4583,-6.6851,0,-0.124,-0.124,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0328,-0.0131,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Fort Worth,Tarrant County,Texas
150151,NEWARK 2 4,1,1.009524,-12.804112,0,0,5,1,5,1968,NO ,Connected,,,newbus 138,1.0095,-0.223474,0.9844,-0.2237,50.7732,57.4583,-6.6851,0,-0.124,-0.124,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0328,-0.0131,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Fort Worth,Tarrant County,Texas
150152,AZLE 1 1,345,1.040801,-7.850788,0,0,5,1,5,1969,NO ,Connected,,,newbus 138,359.0764,-0.137022,1.031,-0.1422,50.8465,57.4583,-6.6118,0,-0.0457,-0.0457,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0466,-0.0052,1,,,,,,YES,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Azle,Tarrant County,Texas
150153,AZLE 1 2,138,1.025842,-11.46888,0,0,5,1,5,1969,NO ,Connected,,,newbus 138,141.5662,-0.20017,1.0054,-0.204,50.8316,57.4583,-6.6267,0,-0.0728,-0.0728,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0443,-0.0085,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Azle,Tarrant County,Texas
150154,AZLE 1 3,69,1.014579,-15.481772,0,0,5,1,5,1969,NO ,Connected,,,newbus 138,70.0059,-0.270208,0.9778,-0.2708,50.8035,57.4583,-6.6548,0,-0.1117,-0.1117,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.04,-0.0134,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Azle,Tarrant County,Texas
150155,AZLE 2 1,69,1.009845,-16.08756,0,0,5,1,5,1970,NO ,Connected,,,newbus 138,69.6793,-0.280781,0.9703,-0.2798,50.7367,57.4583,-6.7216,0,-0.1302,-0.1302,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0296,-0.0149,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Briar,Wise County,Texas
150156,NEWARK 3 1,69,1.009967,-16.194089,0,0,5,1,5,1971,NO ,Connected,,,newbus 138,69.6877,-0.28264,0.9699,-0.2817,50.7271,57.4583,-6.7312,0,-0.1341,-0.1341,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0278,-0.0149,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Fort Worth,Tarrant County,Texas
150157,NAVAL AIR STATION_ JRB 1 1,69,1.008695,-16.629888,0,0,5,1,5,1972,NO ,Connected,,,newbus 138,69.6,-0.290246,0.9665,-0.2887,50.6941,57.4583,-6.7642,0,-0.1141,-0.1141,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0242,-0.0135,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Fort Worth,Tarrant County,Texas
150158,CLEBURNE 1 1,69,1.006448,-12.183998,0,0,5,1,5,1973,NO ,Connected,,,newbus 138,69.4449,-0.212651,0.9838,-0.2124,50.809,57.4583,-6.6493,0,-0.0834,-0.0834,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0386,-0.0091,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Cleburne,Johnson County,Texas
150159,JOSHUA 1 1,69,1.005559,-12.413884,0,0,5,1,5,1974,NO ,Connected,,,newbus 138,69.3836,-0.216663,0.982,-0.2162,50.793,57.4583,-6.6653,0,-0.0825,-0.0825,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0369,-0.0092,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Cleburne,Johnson County,Texas
150160,CLEBURNE 2 1,69,1.009177,-12.754414,0,0,5,1,5,1975,NO ,Connected,,,newbus 138,69.6332,-0.222607,0.9843,-0.2228,50.7917,57.4583,-6.6666,0,-0.0751,-0.0751,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0375,-0.008,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Cleburne,Johnson County,Texas
150161,KEENE 1 1,138,1.01061,-12.045667,0,0,5,1,5,1976,NO ,Connected,,,newbus 138,139.4642,-0.210237,0.9884,-0.2109,50.7831,57.4583,-6.6752,0,-0.0763,-0.0763,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0365,-0.008,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Keene,Johnson County,Texas
150162,KEENE 1 2,69,1.012081,-12.978901,0,0,5,1,5,1976,NO ,Connected,,,newbus 138,69.8336,-0.226525,0.9862,-0.2273,50.7934,57.4583,-6.6649,0,-0.0688,-0.0688,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0382,-0.0069,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Keene,Johnson County,Texas
150163,CLEBURNE 3 1,69,1.010095,-11.904329,0,0,5,1,5,1977,NO ,Connected,,,newbus 138,69.6966,-0.20777,0.9884,-0.2084,50.836,57.4583,-6.6223,0,-0.074,-0.074,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0432,-0.0081,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Cleburne,Johnson County,Texas
150164,RIO VISTA 1 1,69,1.018096,-10.501056,0,0,5,1,5,1978,NO ,Connected,,,newbus 138,70.2486,-0.183278,1.001,-0.1856,50.974,57.4583,-6.4843,0,-0.0778,-0.0778,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0587,-0.007,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Rio Vista,Johnson County,Texas
150165,GODLEY 2 1,69,1.015165,-11.608735,0,0,5,1,5,1979,NO ,Connected,,,newbus 138,70.0464,-0.202611,0.9944,-0.2043,50.87,57.4583,-6.5883,0,-0.0588,-0.0588,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0483,-0.006,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Pecan Plantation,Hood County,Texas
150166,RIO VISTA 2 1,69,1.014341,-11.426338,0,0,5,1,5,1980,NO ,Connected,,,newbus 138,69.9895,-0.199427,0.9942,-0.2009,50.8712,57.4583,-6.5871,0,-0.0636,-0.0636,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0483,-0.0067,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Cleburne,Johnson County,Texas
150167,KOPPERL 2 1,69,1.019095,-10.436271,0,0,5,1,5,1981,NO ,Connected,,,newbus 138,70.3175,-0.182147,1.0022,-0.1846,50.9536,57.4583,-6.5047,0,-0.0645,-0.0645,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0574,-0.006,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Cleburne,Johnson County,Texas
150168,RIO VISTA 3 1,138,1.021739,-7.181284,0,0,5,1,5,1982,NO ,Connected,,,newbus 138,141,-0.125337,1.0137,-0.1277,50.9914,57.4583,-6.4669,0,-0.0646,-0.0646,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0572,-0.0046,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Rio Vista,Johnson County,Texas
150169,RIO VISTA 3 2,69,1.02197,-9.410701,0,0,5,1,5,1982,NO ,Connected,,,newbus 138,70.516,-0.164248,1.0082,-0.1671,51.0273,57.4583,-6.431,0,-0.0669,-0.0669,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0643,-0.0054,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Rio Vista,Johnson County,Texas
150170,NEMO 2 1,69,1.01452,-11.569614,0,0,5,1,5,1983,NO ,Connected,,,newbus 138,70.0019,-0.201928,0.9939,-0.2035,50.8662,57.4583,-6.5921,0,-0.0608,-0.0608,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0477,-0.0063,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Pecan Plantation,Hood County,Texas
150171,GODLEY 3 1,138,1.021113,-9.465623,0,0,5,1,5,1984,NO ,Connected,,,newbus 138,140.9136,-0.165206,1.0072,-0.1679,50.8896,57.4583,-6.5687,0,-0.058,-0.058,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0521,-0.0062,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Cleburne,Johnson County,Texas
150172,GODLEY 3 2,69,1.016481,-11.086086,0,0,5,1,5,1984,NO ,Connected,,,newbus 138,70.1372,-0.193489,0.9975,-0.1955,50.8975,57.4583,-6.5608,0,-0.0625,-0.0625,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.052,-0.0066,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Cleburne,Johnson County,Texas
150173,CLEBURNE 4 1,138,1.013893,-10.883766,0,0,5,1,5,1985,NO ,Connected,,,newbus 138,139.9173,-0.189958,0.9957,-0.1914,50.8262,57.4583,-6.6321,0,-0.0713,-0.0713,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0427,-0.0077,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Cleburne,Johnson County,Texas
150174,CLEBURNE 4 2,69,1.007085,-12.330893,0,0,5,1,5,1985,NO ,Connected,,,newbus 138,69.4888,-0.215215,0.9839,-0.2151,50.8019,57.4583,-6.6564,0,-0.0787,-0.0787,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0384,-0.0087,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Cleburne,Johnson County,Texas
150175,CLEBURNE 5 1,69,1.005672,-12.401046,0,0,5,1,5,1986,NO ,Connected,,,newbus 138,69.3914,-0.216439,0.9822,-0.216,50.7937,57.4583,-6.6646,0,-0.0822,-0.0822,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.037,-0.0091,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Cleburne,Johnson County,Texas
150176,KEENE 2 1,69,1.005818,-13.267696,0,0,5,1,5,1987,NO ,Connected,,,newbus 138,69.4015,-0.231565,0.979,-0.2308,50.7692,57.4583,-6.6891,0,-0.0928,-0.0928,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0353,-0.0107,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Joshua,Johnson County,Texas
150177,BURLESON 1 1,69,1.002688,-13.898675,0,0,5,1,5,1988,NO ,Connected,,,newbus 138,69.1855,-0.242578,0.9733,-0.2409,50.736,57.4583,-6.7223,0,-0.1002,-0.1002,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0311,-0.0118,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Burleson,Johnson County,Texas
150178,BURLESON 2 1,69,1.006016,-14.866703,0,0,5,1,5,1989,NO ,Connected,,,newbus 138,69.4151,-0.259473,0.9723,-0.2581,50.7869,57.4583,-6.6714,0,-0.1004,-0.1004,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0388,-0.0119,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Burleson,Johnson County,Texas
150179,BURLESON 3 1,138,1.019677,-11.175453,0,0,5,1,5,1990,NO ,Connected,,,newbus 138,140.7154,-0.195048,1.0003,-0.1976,50.8465,57.4583,-6.6118,0,-0.0684,-0.0684,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0472,-0.0077,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Burleson,Johnson County,Texas
150180,BURLESON 3 2,69,1.010517,-14.754798,0,0,5,1,5,1990,NO ,Connected,,,newbus 138,69.7256,-0.25752,0.9772,-0.2574,50.8238,57.4583,-6.6345,0,-0.0948,-0.0948,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0443,-0.0111,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Burleson,Johnson County,Texas
150181,BURLESON 4 1,69,1.006521,-15.958205,0,0,5,1,5,1991,NO ,Connected,,,newbus 138,69.45,-0.278523,0.9677,-0.2767,50.7434,57.4583,-6.7149,0,-0.1013,-0.1013,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0333,-0.0119,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Burleson,Tarrant County,Texas
150182,GODLEY 4 1,138,1.037572,-8.004476,0,0,5,1,5,1992,NO ,Connected,,,newbus 138,143.185,-0.139704,1.0275,-0.1445,50.9445,57.4583,-6.5138,0,-0.0233,-0.0233,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0584,-0.0011,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Godley,Johnson County,Texas
150183,GODLEY 4 2,69,1.025483,-10.932693,0,0,5,1,5,1992,NO ,Connected,,,newbus 138,70.7583,-0.190811,1.0069,-0.1945,50.9604,57.4583,-6.4979,0,-0.0405,-0.0405,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0614,-0.0032,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Godley,Johnson County,Texas
150184,JOSHUA 2 1,69,1.016353,-11.480444,0,0,5,1,5,1993,NO ,Connected,,,newbus 138,70.1283,-0.200372,0.996,-0.2023,50.8807,57.4583,-6.5776,0,-0.0712,-0.0712,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0513,-0.008,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Burleson,Johnson County,Texas
150185,CRESSON 3 1,69,1.021037,-11.242851,0,0,5,1,5,1994,NO ,Connected,,,newbus 138,70.4515,-0.196225,1.0014,-0.1991,50.9189,57.4583,-6.5394,0,-0.0483,-0.0483,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0554,-0.0044,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Cresson,Hood County,Texas
150186,JOSHUA 3 1,69,1.004687,-12.533464,0,0,5,1,5,1995,NO ,Connected,,,newbus 138,69.3234,-0.21875,0.9807,-0.218,50.7944,57.4583,-6.6639,0,-0.0975,-0.0975,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0385,-0.0115,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Joshua,Johnson County,Texas
150187,CROWLEY 1 1,69,1.015402,-12.227178,0,0,5,1,5,1996,NO ,Connected,,,newbus 138,70.0627,-0.213405,0.9924,-0.2151,50.8717,57.4583,-6.5867,0,-0.0676,-0.0676,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0493,-0.0071,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Fort Worth,Tarrant County,Texas
150188,CROWLEY 2 1,69,1.005467,-14.166543,0,0,5,1,5,1997,NO ,Connected,,,newbus 138,69.3772,-0.247253,0.9749,-0.2461,50.7941,57.4583,-6.6642,0,-0.0984,-0.0984,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0391,-0.0115,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Crowley,Tarrant County,Texas
150189,JOSHUA 4 1,69,1.013427,-11.703008,0,0,5,1,5,1998,NO ,Connected,,,newbus 138,69.9265,-0.204256,0.9924,-0.2056,50.8571,57.4583,-6.6012,0,-0.0748,-0.0748,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.047,-0.0082,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Joshua,Johnson County,Texas
150190,JOSHUA 5 1,138,1.02165,-9.995587,0,0,5,1,5,1999,NO ,Connected,,,newbus 138,140.9876,-0.174456,1.0061,-0.1773,50.8867,57.4583,-6.5716,0,-0.0635,-0.0635,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0522,-0.007,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Burleson,Johnson County,Texas
150191,JOSHUA 5 2,69,1.018773,-11.202662,0,0,5,1,5,1999,NO ,Connected,,,newbus 138,70.2954,-0.195523,0.9994,-0.1979,50.9017,57.4583,-6.5566,0,-0.0662,-0.0662,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0543,-0.0073,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Burleson,Johnson County,Texas
150192,BURLESON 5 1,69,1.002511,-14.165777,0,0,5,1,5,2000,NO ,Connected,,,newbus 138,69.1733,-0.247239,0.972,-0.2453,50.7311,57.4583,-6.7272,0,-0.101,-0.101,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0306,-0.0119,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Burleson,Johnson County,Texas
150193,JOSHUA 6 1,138,1.026083,-9.622185,0,0,5,1,5,2001,NO ,Connected,,,newbus 138,141.5995,-0.167939,1.0116,-0.1715,50.897,57.4583,-6.5613,0,-0.0501,-0.0501,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0541,-0.0053,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Joshua,Johnson County,Texas
150194,JOSHUA 6 2,69,1.007282,-12.60007,0,0,5,1,5,2001,NO ,Connected,,,newbus 138,69.5025,-0.219913,0.983,-0.2197,50.7987,57.4583,-6.6596,0,-0.0889,-0.0889,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0394,-0.0103,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Joshua,Johnson County,Texas
150195,JOSHUA 6 3,13.8,1.018916,-10.705198,0,0,5,1,5,2001,NO ,Connected,,,newbus 138,14.061,-0.186841,1.0012,-0.1893,50.8626,57.4583,-6.5957,0,-0.0652,-0.0652,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0489,-0.0073,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Joshua,Johnson County,Texas
150196,JOSHUA 6 4,1,1.018916,-10.705198,0,0,5,1,5,2001,NO ,Connected,,,newbus 138,1.0189,-0.186841,1.0012,-0.1893,50.8626,57.4583,-6.5957,0,-0.0652,-0.0652,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0489,-0.0073,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Joshua,Johnson County,Texas
150197,BURLESON 6 1,69,1.004383,-14.754967,0,0,5,1,5,2002,NO ,Connected,,,newbus 138,69.3024,-0.257523,0.9713,-0.2558,50.7767,57.4583,-6.6816,0,-0.1028,-0.1028,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0371,-0.0122,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Crowley,Tarrant County,Texas
150198,GODLEY 5 1,69,1.019427,-11.337479,0,0,5,1,5,2003,NO ,Connected,,,newbus 138,70.3405,-0.197876,0.9995,-0.2004,50.9032,57.4583,-6.5551,0,-0.0512,-0.0512,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0531,-0.0048,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Cresson,Hood County,Texas
150199,FORT WORTH 1 1,69,0.98789,-18.69894,0,0,5,1,5,2004,NO ,Connected,,,newbus 138,68.1644,-0.326358,0.9357,-0.3167,50.5374,57.4583,-6.9209,0,-0.1462,-0.1462,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0016,-0.0174,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Fort Worth,Tarrant County,Texas
150200,FORT WORTH 2 1,138,1.005346,-16.920018,0,0,5,1,5,2005,NO ,Connected,,,newbus 138,138.7378,-0.29531,0.9618,-0.2926,50.5431,57.4583,-6.9152,0,-0.0788,-0.0788,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.002,-0.0078,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Fort Worth,Tarrant County,Texas
150201,FORT WORTH 2 2,69,1.010253,-18.893115,0,0,5,1,5,2005,NO ,Connected,,,newbus 138,69.7074,-0.329747,0.9558,-0.3271,50.521,57.4583,-6.9373,0,-0.0666,-0.0666,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.001,-0.0057,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Fort Worth,Tarrant County,Texas
150202,FORT WORTH 3 1,138,1.012113,-16.08338,0,0,5,1,5,2006,NO ,Connected,,,newbus 138,139.6716,-0.280708,0.9725,-0.2804,50.6221,57.4583,-6.8362,0,-0.0949,-0.0949,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0123,-0.0088,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Fort Worth,Tarrant County,Texas
150203,FORT WORTH 3 2,69,1.000296,-18.526398,0,0,5,1,5,2006,NO ,Connected,,,newbus 138,69.0204,-0.323347,0.9485,-0.3178,50.5583,57.4583,-6.9,0,-0.1139,-0.1139,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,0.0041,-0.0119,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Fort Worth,Tarrant County,Texas
150204,FORT WORTH 4 1,69,0.997851,-18.840181,0,0,5,1,5,2007,NO ,Connected,,,newbus 138,68.8517,-0.328823,0.9444,-0.3222,50.5239,57.4583,-6.9344,0,-0.117,-0.117,0,0,,1,Study,NO ,NO ,Default,YES,NO ,0.9,1.1,   ,No,-0.0008,-0.0123,1,,,,,,NO ,NO ,NO ,NO ,NO ,NO ,NO ,0.8,1.1,0.01,,Fort Worth,Tarrant County,Texas
