SubNum,SubName,SubID,Latitude,Longitude,LatitudeString,LongitudeString
2409,BLOOMINGTON 3,2409,28.6752,-96.956, 28:40:30.720 N, 96:57:21.600 W
2410,CORPUS CHRISTI 29,2410,27.8322,-97.5281, 27:49:55.920 N, 97:31:41.160 W
2411,CORPUS CHRISTI 30,2411,27.8175,-97.4814, 27:49:03.000 N, 97:28:53.040 W
2412,TIVOLI 5,2412,28.5105,-96.7706, 28:30:37.800 N, 96:46:14.160 W
2413,BLOOMINGTON 4,2413,28.5707,-96.8333, 28:34:14.520 N, 96:49:59.880 W
2414,ODEM 5,2414,27.8111,-97.5958, 27:48:39.960 N, 97:35:44.880 W
2415,GREGORY 3,2415,27.8894,-97.2584, 27:53:21.840 N, 97:15:30.240 W
2416,CORPUS CHRISTI 31,2416,27.8139,-97.4283, 27:48:50.040 N, 97:25:41.880 W
2417,INGLESIDE 4,2417,27.8828,-97.2428, 27:52:58.080 N, 97:14:34.080 W
2418,ARMSTRONG 2,2418,27.0011,-97.5994, 27:00:03.960 N, 97:35:57.840 W
2419,POINT COMFORT 6,2419,28.6503,-96.5397, 28:39:01.080 N, 96:32:22.920 W
2420,ARMSTRONG 3,2420,27.0702,-97.5077, 27:04:12.720 N, 97:30:27.720 W
2421,PORTLAND 3,2421,27.9386,-97.4586, 27:56:18.960 N, 97:27:30.960 W
2422,RIVIERA 5,2422,27.1197,-97.5499, 27:07:10.920 N, 97:32:59.640 W
2423,TAFT 3,2423,27.9959,-97.2967, 27:59:45.240 N, 97:17:48.120 W
2424,RIVIERA 6,2424,27.2231,-97.7892, 27:13:23.160 N, 97:47:21.120 W
2425,CORPUS CHRISTI 32,2425,27.8322,-97.4403, 27:49:55.920 N, 97:26:25.080 W
2426,BISHOP 5,2426,27.5928,-97.6481, 27:35:34.080 N, 97:38:53.160 W
2427,ARMSTRONG 4,2427,26.9417,-97.6425, 26:56:30.120 N, 97:38:33.000 W
2428,CORPUS CHRISTI 33,2428,27.5925,-97.5008, 27:35:33.000 N, 97:30:02.880 W
2429,POINT COMFORT 7,2429,28.6481,-96.5462, 28:38:53.160 N, 96:32:46.320 W
2430,BLOOMINGTON 5,2430,28.6958,-96.9454, 28:41:44.880 N, 96:56:43.440 W
2431,MATHIS 4,2431,28.1093,-97.7505, 28:06:33.480 N, 97:45:01.800 W
2432,GREGORY 4,2432,27.9551,-97.3002, 27:57:18.360 N, 97:18:00.720 W
2433,LINDSAY 1,2433,33.5689,-97.2176, 33:34:08.040 N, 97:13:03.360 W
2434,WHITESBORO 1,2434,33.7235,-97.005, 33:43:24.600 N, 97:00:18.000 W
2435,COLLINSVILLE 1,2435,33.6014,-96.9758, 33:36:05.040 N, 96:58:32.880 W
2436,GAINESVILLE 1,2436,33.6281,-97.0688, 33:37:41.160 N, 97:04:07.680 W
2437,VALLEY VIEW 1,2437,33.4894,-97.0485, 33:29:21.840 N, 97:02:54.600 W
2438,THACKERVILLE 1,2438,33.7584,-97.1644, 33:45:30.240 N, 97:09:51.840 W
2439,LINDSAY 2,2439,33.6706,-97.2477, 33:40:14.160 N, 97:14:51.720 W
2440,SANGER 3,2440,33.4798,-97.2395, 33:28:47.280 N, 97:14:22.200 W
2441,WHITESBORO 2,2441,33.7342,-96.9572, 33:44:03.120 N, 96:57:25.920 W
2442,MUENSTER 7,2442,33.7722,-97.3104, 33:46:19.920 N, 97:18:37.440 W
2443,PILOT POINT 1,2443,33.423,-96.9634, 33:25:22.800 N, 96:57:48.240 W
2444,CAMPBELL 1,2444,33.1481,-95.9694, 33:08:53.160 N, 95:58:09.840 W
2445,TERRELL 1,2445,32.8165,-96.3224, 32:48:59.400 N, 96:19:20.640 W
2446,CELESTE 1,2446,33.2281,-96.1782, 33:13:41.160 N, 96:10:41.520 W
2447,COMMERCE 1,2447,33.2999,-95.9854, 33:17:59.640 N, 95:59:07.440 W
2448,CELESTE 2,2448,33.1979,-96.2386, 33:11:52.440 N, 96:14:18.960 W
2449,CADDO MILLS 1,2449,33.1027,-96.2621, 33:06:09.720 N, 96:15:43.560 W
2450,GREENVILLE 1,2450,33.1679,-96.0366, 33:10:04.440 N, 96:02:11.760 W
2451,CUMBY 1,2451,33.1576,-95.8045, 33:09:27.360 N, 95:48:16.200 W
2452,LADONIA 1,2452,33.3674,-95.9495, 33:22:02.640 N, 95:56:58.200 W
2453,COMMERCE 2,2453,33.3033,-95.8666, 33:18:11.880 N, 95:51:59.760 W
2454,CADDO MILLS 2,2454,33.0021,-96.1812, 33:00:07.560 N, 96:10:52.320 W
2455,QUINLAN 1,2455,33.0126,-96.0575, 33:00:45.360 N, 96:03:27.000 W
2456,QUINLAN 2,2456,32.9262,-96.1048, 32:55:34.320 N, 96:06:17.280 W
2457,ROYSE CITY 1,2457,32.9197,-96.2427, 32:55:10.920 N, 96:14:33.720 W
2458,TERRELL 2,2458,32.849,-96.2664, 32:50:56.400 N, 96:15:59.040 W
2459,LONE OAK 1,2459,32.9997,-95.9296, 32:59:58.920 N, 95:55:46.560 W
2460,QUINLAN 3,2460,32.8162,-96.1001, 32:48:58.320 N, 96:06:00.360 W
2461,LONE OAK 2,2461,32.9122,-95.9516, 32:54:43.920 N, 95:57:05.760 W
2462,WILLS POINT 1,2462,32.6798,-96.019, 32:40:47.280 N, 96:01:08.400 W
2463,TERRELL 3,2463,32.7676,-96.2028, 32:46:03.360 N, 96:12:10.080 W
2464,KAUFMAN 7,2464,32.6403,-96.184, 32:38:25.080 N, 96:11:02.400 W
2465,LONE OAK 3,2465,33.0482,-95.9705, 33:02:53.520 N, 95:58:13.800 W
2466,WILLS POINT 2,2466,32.6955,-96.1306, 32:41:43.800 N, 96:07:50.160 W
2467,DENISON 1,2467,33.7659,-96.6699, 33:45:57.240 N, 96:40:11.640 W
2468,TOM BEAN 1,2468,33.5241,-96.5331, 33:31:26.760 N, 96:31:59.160 W
2469,SOUTHMAYD 1,2469,33.6648,-96.7523, 33:39:53.280 N, 96:45:08.280 W
2470,RAVENNA 1,2470,33.6804,-96.1742, 33:40:49.440 N, 96:10:27.120 W
2471,BONHAM 1,2471,33.5271,-96.126, 33:31:37.560 N, 96:07:33.600 W
2472,RANDOLPH 1,2472,33.4861,-96.2752, 33:29:09.960 N, 96:16:30.720 W
2473,WHITEWRIGHT 1,2473,33.423,-96.3888, 33:25:22.800 N, 96:23:19.680 W
2474,SADLER 1,2474,33.7812,-96.8813, 33:46:52.320 N, 96:52:52.680 W
2475,SADLER 2,2475,33.7178,-96.8823, 33:43:04.080 N, 96:52:56.280 W
2476,GORDONVILLE 1,2476,33.8189,-96.7872, 33:49:08.040 N, 96:47:13.920 W
2477,CARTWRIGHT 1,2477,33.8781,-96.6383, 33:52:41.160 N, 96:38:17.880 W
2478,BELLS 1,2478,33.6916,-96.4242, 33:41:29.760 N, 96:25:27.120 W
2479,RAVENNA 2,2479,33.732,-96.2478, 33:43:55.200 N, 96:14:52.080 W
2480,TELEPHONE 1,2480,33.7606,-96.0499, 33:45:38.160 N, 96:02:59.640 W
2481,COLLINSVILLE 2,2481,33.6001,-96.8538, 33:36:00.360 N, 96:51:13.680 W
2482,COLLINSVILLE 3,2482,33.519,-96.9122, 33:31:08.400 N, 96:54:43.920 W
2483,TIOGA 1,2483,33.4551,-96.8227, 33:27:18.360 N, 96:49:21.720 W
2484,HOWE 1,2484,33.4733,-96.6601, 33:28:23.880 N, 96:39:36.360 W
2485,SHERMAN 1,2485,33.6279,-96.5419, 33:37:40.440 N, 96:32:30.840 W
2486,BELLS 2,2486,33.5985,-96.4166, 33:35:54.600 N, 96:24:59.760 W
2487,ECTOR 1,2487,33.5817,-96.3027, 33:34:54.120 N, 96:18:09.720 W
2488,VAN ALSTYNE 1,2488,33.4405,-96.5361, 33:26:25.800 N, 96:32:09.960 W
2489,TRENTON 1,2489,33.4012,-96.329, 33:24:04.320 N, 96:19:44.400 W
2490,BAILEY 1,2490,33.4592,-96.1986, 33:27:33.120 N, 96:11:54.960 W
2491,WINDOM 1,2491,33.5706,-95.9856, 33:34:14.160 N, 95:59:08.160 W
2492,WOLFE CITY 1,2492,33.4272,-96.0631, 33:25:37.920 N, 96:03:47.160 W
2493,CELESTE 3,2493,33.3423,-96.2083, 33:20:32.280 N, 96:12:29.880 W
2494,KEMP 5,2494,33.7139,-96.3886, 33:42:50.040 N, 96:23:18.960 W
2495,BONHAM 2,2495,33.5631,-96.1124, 33:33:47.160 N, 96:06:44.640 W
2496,DENISON 2,2496,33.7004,-96.5913, 33:42:01.440 N, 96:35:28.680 W
2497,BONHAM 3,2497,33.6497,-96.1849, 33:38:58.920 N, 96:11:05.640 W
2498,KEMP 6,2498,33.7009,-96.3904, 33:42:03.240 N, 96:23:25.440 W
2499,COLBERT 1,2499,33.771,-96.5111, 33:46:15.600 N, 96:30:39.960 W
2500,BEN FRANKLIN 1,2500,33.4874,-95.7572, 33:29:14.640 N, 95:45:25.920 W
2501,SUMNER 1,2501,33.7456,-95.7179, 33:44:44.160 N, 95:43:04.440 W
2502,POWDERLY 1,2502,33.8356,-95.5438, 33:50:08.160 N, 95:32:37.680 W
2503,HONEY GROVE 1,2503,33.6461,-95.8816, 33:38:45.960 N, 95:52:53.760 W
2504,PARIS 1,2504,33.6692,-95.6399, 33:40:09.120 N, 95:38:23.640 W
2505,PARIS 2,2505,33.5514,-95.6234, 33:33:05.040 N, 95:37:24.240 W
2506,KLONDIKE 1,2506,33.3642,-95.7855, 33:21:51.120 N, 95:47:07.800 W
2507,POWDERLY 2,2507,33.7213,-95.524, 33:43:16.680 N, 95:31:26.400 W
2508,TELEPHONE 2,2508,33.8161,-95.9123, 33:48:57.960 N, 95:54:44.280 W
2509,PECAN GAP 1,2509,33.4903,-95.8222, 33:29:25.080 N, 95:49:19.920 W
2510,BROOKSTON 1,2510,33.6924,-95.787, 33:41:32.640 N, 95:47:13.200 W
2511,ROXTON 1,2511,33.5781,-95.736, 33:34:41.160 N, 95:44:09.600 W
2512,SUMNER 2,2512,33.8253,-95.7902, 33:49:31.080 N, 95:47:24.720 W
2513,SANGER 4,2513,33.3684,-97.1706, 33:22:06.240 N, 97:10:14.160 W
2514,SANGER 5,2514,33.3429,-97.1141, 33:20:34.440 N, 97:06:50.760 W
2515,CARROLLTON 9,2515,32.9956,-96.8805, 32:59:44.160 N, 96:52:49.800 W
2516,THE COLONY 1,2516,33.0277,-96.8967, 33:01:39.720 N, 96:53:48.120 W
2517,ADDISON 9,2517,33.0023,-96.7995, 33:00:08.280 N, 96:47:58.200 W
2518,ADDISON 10,2518,33.0394,-96.8288, 33:02:21.840 N, 96:49:43.680 W
2519,ADDISON 11,2519,32.9976,-96.8197, 32:59:51.360 N, 96:49:10.920 W
2520,THE COLONY 2,2520,33.0569,-96.8704, 33:03:24.840 N, 96:52:13.440 W
2521,ADDISON 12,2521,32.9768,-96.8119, 32:58:36.480 N, 96:48:42.840 W
2522,CARROLLTON 10,2522,33.0205,-96.8669, 33:01:13.800 N, 96:52:00.840 W
2523,ADDISON 13,2523,32.9624,-96.867, 32:57:44.640 N, 96:52:01.200 W
2524,CARROLLTON 11,2524,32.9734,-96.8936, 32:58:24.240 N, 96:53:36.960 W
2525,ADDISON 14,2525,32.9733,-96.8638, 32:58:23.880 N, 96:51:49.680 W
2526,ADDISON 15,2526,32.9977,-96.8424, 32:59:51.720 N, 96:50:32.640 W
2527,ADDISON 16,2527,33.0389,-96.8181, 33:02:20.040 N, 96:49:05.160 W
2528,THE COLONY 3,2528,33.0286,-96.9311, 33:01:42.960 N, 96:55:51.960 W
2529,CARROLLTON 12,2529,33.0048,-96.9078, 33:00:17.280 N, 96:54:28.080 W
2530,PROSPER 1,2530,33.1787,-96.7686, 33:10:43.320 N, 96:46:06.960 W
2531,MCKINNEY 1,2531,33.1878,-96.6892, 33:11:16.080 N, 96:41:21.120 W
2532,MCKINNEY 2,2532,33.1757,-96.6011, 33:10:32.520 N, 96:36:03.960 W
2533,MCKINNEY 3,2533,33.1691,-96.6276, 33:10:08.760 N, 96:37:39.360 W
2534,PLANO 1,2534,33.1558,-96.7196, 33:09:20.880 N, 96:43:10.560 W
2535,MCKINNEY 4,2535,33.2232,-96.6464, 33:13:23.520 N, 96:38:47.040 W
2536,MCKINNEY 5,2536,33.1694,-96.6611, 33:10:09.840 N, 96:39:39.960 W
2537,MCKINNEY 6,2537,33.2192,-96.6136, 33:13:09.120 N, 96:36:48.960 W
2538,PROSPER 2,2538,33.184,-96.7391, 33:11:02.400 N, 96:44:20.760 W
2539,PROSPER 3,2539,33.2072,-96.7197, 33:12:25.920 N, 96:43:10.920 W
2540,MCKINNEY 7,2540,33.1998,-96.6457, 33:11:59.280 N, 96:38:44.520 W
2541,PROSPER 4,2541,33.2614,-96.7624, 33:15:41.040 N, 96:45:44.640 W
2542,PROSPER 5,2542,33.2016,-96.7442, 33:12:05.760 N, 96:44:39.120 W
2543,CELINA 1,2543,33.3082,-96.7383, 33:18:29.520 N, 96:44:17.880 W
2544,MCKINNEY 8,2544,33.1736,-96.6797, 33:10:24.960 N, 96:40:46.920 W
2545,PROSPER 6,2545,33.236,-96.7858, 33:14:09.600 N, 96:47:08.880 W
2546,MCKINNEY 9,2546,33.2059,-96.5801, 33:12:21.240 N, 96:34:48.360 W
2547,ALLEN 1,2547,33.133,-96.684, 33:07:58.800 N, 96:41:02.400 W
2548,MCKINNEY 10,2548,33.2461,-96.6804, 33:14:45.960 N, 96:40:49.440 W
2549,MCKINNEY 11,2549,33.2005,-96.619, 33:12:01.800 N, 96:37:08.400 W
2550,MCKINNEY 12,2550,33.2423,-96.6325, 33:14:32.280 N, 96:37:57.000 W
2551,PLANO 2,2551,33.1743,-96.7079, 33:10:27.480 N, 96:42:28.440 W
2552,CELINA 2,2552,33.2907,-96.7565, 33:17:26.520 N, 96:45:23.400 W
2553,CELINA 3,2553,33.3371,-96.7851, 33:20:13.560 N, 96:47:06.360 W
2554,AUBREY 1,2554,33.3249,-96.9999, 33:19:29.640 N, 96:59:59.640 W
2555,PILOT POINT 2,2555,33.3922,-96.9565, 33:23:31.920 N, 96:57:23.400 W
2556,PILOT POINT 3,2556,33.3353,-96.9121, 33:20:07.080 N, 96:54:43.560 W
2557,AUBREY 2,2557,33.2671,-96.9901, 33:16:01.560 N, 96:59:24.360 W
2558,PROSPER 7,2558,33.2516,-96.8732, 33:15:05.760 N, 96:52:23.520 W
2559,AUBREY 3,2559,33.2293,-96.9706, 33:13:45.480 N, 96:58:14.160 W
2560,LITTLE ELM 1,2560,33.2189,-96.9388, 33:13:08.040 N, 96:56:19.680 W
2561,PROSPER 8,2561,33.2934,-96.8205, 33:17:36.240 N, 96:49:13.800 W
2562,ROYSE CITY 2,2562,32.9702,-96.3358, 32:58:12.720 N, 96:20:08.880 W
2563,ROCKWALL 1,2563,32.8992,-96.435, 32:53:57.120 N, 96:26:06.000 W
2564,ROYSE CITY 3,2564,32.9636,-96.3048, 32:57:48.960 N, 96:18:17.280 W
2565,FATE 1,2565,32.9499,-96.4262, 32:56:59.640 N, 96:25:34.320 W
2566,LAVON 1,2566,33.0051,-96.4209, 33:00:18.360 N, 96:25:15.240 W
2567,LAVON 2,2567,32.933,-96.4642, 32:55:58.800 N, 96:27:51.120 W
2568,ROCKWALL 2,2568,32.8632,-96.4594, 32:51:47.520 N, 96:27:33.840 W
2569,NEVADA 1,2569,33.0196,-96.3654, 33:01:10.560 N, 96:21:55.440 W
2570,LAVON 3,2570,32.9576,-96.4739, 32:57:27.360 N, 96:28:26.040 W
2571,FATE 2,2571,32.9342,-96.3681, 32:56:03.120 N, 96:22:05.160 W
2572,FATE 3,2572,32.8916,-96.3652, 32:53:29.760 N, 96:21:54.720 W
2573,ROYSE CITY 4,2573,32.8557,-96.3417, 32:51:20.520 N, 96:20:30.120 W
2574,TERRELL 4,2574,32.8238,-96.3071, 32:49:25.680 N, 96:18:25.560 W
2575,ROCKWALL 3,2575,32.9113,-96.4488, 32:54:40.680 N, 96:26:55.680 W
2576,ROCKWALL 4,2576,32.888,-96.4723, 32:53:16.800 N, 96:28:20.280 W
2577,ROCKWALL 5,2577,32.8497,-96.4444, 32:50:58.920 N, 96:26:39.840 W
2578,GARLAND 6,2578,32.9278,-96.6124, 32:55:40.080 N, 96:36:44.640 W
2579,WYLIE 1,2579,33.0069,-96.5355, 33:00:24.840 N, 96:32:07.800 W
2580,SACHSE 1,2580,32.991,-96.6249, 32:59:27.600 N, 96:37:29.640 W
2581,SACHSE 2,2581,33.0139,-96.5836, 33:00:50.040 N, 96:35:00.960 W
2582,ROWLETT 1,2582,32.9309,-96.5239, 32:55:51.240 N, 96:31:26.040 W
2583,ROWLETT 2,2583,32.9013,-96.5254, 32:54:04.680 N, 96:31:31.440 W
2584,SACHSE 3,2584,32.9473,-96.5931, 32:56:50.280 N, 96:35:35.160 W
2585,ROWLETT 3,2585,32.9104,-96.5694, 32:54:37.440 N, 96:34:09.840 W
2586,WYLIE 2,2586,32.9874,-96.5501, 32:59:14.640 N, 96:33:00.360 W
2587,SACHSE 4,2587,32.9773,-96.5891, 32:58:38.280 N, 96:35:20.760 W
2588,WYLIE 3,2588,33.0163,-96.5073, 33:00:58.680 N, 96:30:26.280 W
2589,GARLAND 7,2589,32.9411,-96.6342, 32:56:27.960 N, 96:38:03.120 W
2590,SACHSE 5,2590,32.996,-96.6353, 32:59:45.600 N, 96:38:07.080 W
2591,ALLEN 2,2591,33.0902,-96.6583, 33:05:24.720 N, 96:39:29.880 W
2592,ALLEN 3,2592,33.0678,-96.5718, 33:04:04.080 N, 96:34:18.480 W
2593,ALLEN 4,2593,33.1241,-96.6249, 33:07:26.760 N, 96:37:29.640 W
2594,SACHSE 6,2594,33.0145,-96.6484, 33:00:52.200 N, 96:38:54.240 W
2595,ALLEN 5,2595,33.059,-96.6503, 33:03:32.400 N, 96:39:01.080 W
2596,ALLEN 6,2596,33.0955,-96.6288, 33:05:43.800 N, 96:37:43.680 W
2597,ALLEN 7,2597,33.0281,-96.614, 33:01:41.160 N, 96:36:50.400 W
2598,ALLEN 8,2598,33.1291,-96.5831, 33:07:44.760 N, 96:34:59.160 W
2599,ALLEN 9,2599,33.0636,-96.6057, 33:03:48.960 N, 96:36:20.520 W
2600,WYLIE 4,2600,33.0636,-96.516, 33:03:48.960 N, 96:30:57.600 W
2601,PLANO 3,2601,33.088,-96.6758, 33:05:16.800 N, 96:40:32.880 W
2602,ALLEN 10,2602,33.1243,-96.6588, 33:07:27.480 N, 96:39:31.680 W
2603,PLANO 4,2603,33.0273,-96.6711, 33:01:38.280 N, 96:40:15.960 W
2604,FRISCO 1,2604,33.1341,-96.7923, 33:08:02.760 N, 96:47:32.280 W
2605,FRISCO 2,2605,33.1458,-96.8199, 33:08:44.880 N, 96:49:11.640 W
2606,FRISCO 3,2606,33.1783,-96.8733, 33:10:41.880 N, 96:52:23.880 W
2607,THE COLONY 4,2607,33.0906,-96.8695, 33:05:26.160 N, 96:52:10.200 W
2608,FRISCO 4,2608,33.1469,-96.8367, 33:08:48.840 N, 96:50:12.120 W
2609,PROSPER 9,2609,33.1818,-96.7968, 33:10:54.480 N, 96:47:48.480 W
2610,LITTLE ELM 2,2610,33.1626,-96.9349, 33:09:45.360 N, 96:56:05.640 W
2611,THE COLONY 5,2611,33.1073,-96.8969, 33:06:26.280 N, 96:53:48.840 W
2612,FRISCO 5,2612,33.1759,-96.8906, 33:10:33.240 N, 96:53:26.160 W
2613,FRISCO 6,2613,33.1026,-96.8497, 33:06:09.360 N, 96:50:58.920 W
2614,FRISCO 7,2614,33.1414,-96.8687, 33:08:29.040 N, 96:52:07.320 W
2615,FRISCO 8,2615,33.1308,-96.7853, 33:07:50.880 N, 96:47:07.080 W
2616,CARROLLTON 13,2616,32.9995,-96.9391, 32:59:58.200 N, 96:56:20.760 W
2617,ANNA 1,2617,33.3471,-96.5617, 33:20:49.560 N, 96:33:42.120 W
2618,BLUE RIDGE 1,2618,33.3127,-96.3808, 33:18:45.720 N, 96:22:50.880 W
2619,CELINA 4,2619,33.3613,-96.6815, 33:21:40.680 N, 96:40:53.400 W
2620,MELISSA 1,2620,33.3143,-96.6172, 33:18:51.480 N, 96:37:01.920 W
2621,ANNA 2,2621,33.3578,-96.4854, 33:21:28.080 N, 96:29:07.440 W
2622,MELISSA 2,2622,33.2678,-96.4893, 33:16:04.080 N, 96:29:21.480 W
2623,BLUE RIDGE 2,2623,33.3758,-96.4241, 33:22:32.880 N, 96:25:26.760 W
2624,BLUE RIDGE 3,2624,33.3027,-96.333, 33:18:09.720 N, 96:19:58.800 W
2625,MELISSA 3,2625,33.2702,-96.5646, 33:16:12.720 N, 96:33:52.560 W
2626,LEWISVILLE 1,2626,33.039,-97.0079, 33:02:20.400 N, 97:00:28.440 W
2627,LAKE DALLAS 1,2627,33.0752,-97.0408, 33:04:30.720 N, 97:02:26.880 W
2628,LAKE DALLAS 2,2628,33.0681,-97.0252, 33:04:05.160 N, 97:01:30.720 W
2629,LEWISVILLE 2,2629,33.026,-97.0104, 33:01:33.600 N, 97:00:37.440 W
2630,PLANO 5,2630,33.0629,-96.8109, 33:03:46.440 N, 96:48:39.240 W
2631,PLANO 6,2631,33.0504,-96.7015, 33:03:01.440 N, 96:42:05.400 W
2632,PLANO 7,2632,33.0898,-96.7632, 33:05:23.280 N, 96:45:47.520 W
2633,PLANO 8,2633,33.0782,-96.7828, 33:04:41.520 N, 96:46:58.080 W
2634,PLANO 9,2634,33.0202,-96.7335, 33:01:12.720 N, 96:44:00.600 W
2635,PLANO 10,2635,33.0328,-96.7786, 33:01:58.080 N, 96:46:42.960 W
2636,PLANO 11,2636,33.0456,-96.7188, 33:02:44.160 N, 96:43:07.680 W
2637,PLANO 12,2637,33.1052,-96.7415, 33:06:18.720 N, 96:44:29.400 W
2638,PLANO 13,2638,33.0942,-96.7846, 33:05:39.120 N, 96:47:04.560 W
2639,RICHARDSON 2,2639,33.0168,-96.7638, 33:01:00.480 N, 96:45:49.680 W
2640,PLANO 14,2640,33.1264,-96.7441, 33:07:35.040 N, 96:44:38.760 W
2641,PLANO 15,2641,33.0805,-96.7198, 33:04:49.800 N, 96:43:11.280 W
2642,PLANO 16,2642,33.042,-96.7474, 33:02:31.200 N, 96:44:50.640 W
2643,PLANO 17,2643,33.1091,-96.7037, 33:06:32.760 N, 96:42:13.320 W
2644,PLANO 18,2644,33.0509,-96.7892, 33:03:03.240 N, 96:47:21.120 W
2645,PLANO 19,2645,33.1203,-96.7797, 33:07:13.080 N, 96:46:46.920 W
2646,PLANO 20,2646,33.0701,-96.7466, 33:04:12.360 N, 96:44:47.760 W
2647,PLANO 21,2647,33.0238,-96.6951, 33:01:25.680 N, 96:41:42.360 W
2648,PLANO 22,2648,33.0684,-96.7212, 33:04:06.240 N, 96:43:16.320 W
2649,PLANO 23,2649,33.037,-96.75, 33:02:13.200 N, 96:45:00.000 W
2650,PLANO 24,2650,33.0453,-96.6908, 33:02:43.080 N, 96:41:26.880 W
2651,PLANO 25,2651,33.0667,-96.7643, 33:04:00.120 N, 96:45:51.480 W
2652,PLANO 26,2652,33.0312,-96.797, 33:01:52.320 N, 96:47:49.200 W
2653,RICHARDSON 3,2653,32.9565,-96.759, 32:57:23.400 N, 96:45:32.400 W
2654,RICHARDSON 4,2654,32.9293,-96.7211, 32:55:45.480 N, 96:43:15.960 W
2655,RICHARDSON 5,2655,33.0042,-96.7091, 33:00:15.120 N, 96:42:32.760 W
2656,RICHARDSON 6,2656,32.9824,-96.7695, 32:58:56.640 N, 96:46:10.200 W
2657,GARLAND 8,2657,32.9046,-96.6986, 32:54:16.560 N, 96:41:54.960 W
2658,RICHARDSON 7,2658,32.9059,-96.7528, 32:54:21.240 N, 96:45:10.080 W
2659,GARLAND 9,2659,32.9397,-96.6602, 32:56:22.920 N, 96:39:36.720 W
2660,RICHARDSON 8,2660,32.9778,-96.7127, 32:58:40.080 N, 96:42:45.720 W
2661,GARLAND 10,2661,32.9971,-96.6571, 32:59:49.560 N, 96:39:25.560 W
2662,GARLAND 11,2662,32.931,-96.6603, 32:55:51.600 N, 96:39:37.080 W
2663,RICHARDSON 9,2663,32.9674,-96.7391, 32:58:02.640 N, 96:44:20.760 W
2664,RICHARDSON 10,2664,32.9565,-96.7802, 32:57:23.400 N, 96:46:48.720 W
2665,RICHARDSON 11,2665,32.9831,-96.6781, 32:58:59.160 N, 96:40:41.160 W
2666,RICHARDSON 12,2666,32.9192,-96.7255, 32:55:09.120 N, 96:43:31.800 W
2667,RICHARDSON 13,2667,32.9459,-96.6887, 32:56:45.240 N, 96:41:19.320 W
2668,RICHARDSON 14,2668,33.0086,-96.6817, 33:00:30.960 N, 96:40:54.120 W
2669,RICHARDSON 15,2669,33.0086,-96.6817, 33:00:30.960 N, 96:40:54.120 W
2670,GARLAND 12,2670,32.9213,-96.6889, 32:55:16.680 N, 96:41:20.040 W
2671,GARLAND 13,2671,32.9213,-96.6889, 32:55:16.680 N, 96:41:20.040 W
2672,RICHARDSON 16,2672,32.9469,-96.705, 32:56:48.840 N, 96:42:18.000 W
2673,RICHARDSON 17,2673,32.8918,-96.7256, 32:53:30.480 N, 96:43:32.160 W
2674,RICHARDSON 18,2674,32.9373,-96.7646, 32:56:14.280 N, 96:45:52.560 W
2675,RICHARDSON 19,2675,32.9682,-96.6901, 32:58:05.520 N, 96:41:24.360 W
2676,RICHARDSON 20,2676,32.9919,-96.7168, 32:59:30.840 N, 96:43:00.480 W
2677,PRINCETON 1,2677,33.1786,-96.5211, 33:10:42.960 N, 96:31:15.960 W
2678,NEVADA 2,2678,33.0671,-96.4068, 33:04:01.560 N, 96:24:24.480 W
2679,FARMERSVILLE 1,2679,33.1637,-96.3661, 33:09:49.320 N, 96:21:57.960 W
2680,PRINCETON 2,2680,33.1155,-96.4957, 33:06:55.800 N, 96:29:44.520 W
2681,FARMERSVILLE 2,2681,33.2118,-96.4255, 33:12:42.480 N, 96:25:31.800 W
2682,FARMERSVILLE 3,2682,33.2358,-96.34, 33:14:08.880 N, 96:20:24.000 W
2683,LAVON 4,2683,33.0466,-96.4428, 33:02:47.760 N, 96:26:34.080 W
2684,JOSEPHINE 1,2684,33.0999,-96.3298, 33:05:59.640 N, 96:19:47.280 W
2685,PRINCETON 3,2685,33.1819,-96.5251, 33:10:54.840 N, 96:31:30.360 W
2686,ADDISON 17,2686,32.9513,-96.8545, 32:57:04.680 N, 96:51:16.200 W
2687,ADDISON 18,2687,32.9406,-96.8111, 32:56:26.160 N, 96:48:39.960 W
2688,ADDISON 19,2688,32.9538,-96.8012, 32:57:13.680 N, 96:48:04.320 W
2689,ADDISON 20,2689,32.9369,-96.8336, 32:56:12.840 N, 96:50:00.960 W
2690,GARLAND 14,2690,32.9037,-96.6538, 32:54:13.320 N, 96:39:13.680 W
2691,GARLAND 15,2691,32.8845,-96.6629, 32:53:04.200 N, 96:39:46.440 W
2692,GARLAND 16,2692,32.8641,-96.6322, 32:51:50.760 N, 96:37:55.920 W
2693,GARLAND 17,2693,32.8804,-96.6261, 32:52:49.440 N, 96:37:33.960 W
2694,GARLAND 18,2694,32.8883,-96.694, 32:53:17.880 N, 96:41:38.400 W
2695,GARLAND 19,2695,32.8961,-96.6831, 32:53:45.960 N, 96:40:59.160 W
2696,SUNNYVALE 3,2696,32.8431,-96.5829, 32:50:35.160 N, 96:34:58.440 W
2697,GARLAND 20,2697,32.8767,-96.613, 32:52:36.120 N, 96:36:46.800 W
2698,GARLAND 21,2698,32.8997,-96.6073, 32:53:58.920 N, 96:36:26.280 W
2699,GARLAND 22,2699,32.8732,-96.7085, 32:52:23.520 N, 96:42:30.600 W
2700,GARLAND 23,2700,32.8885,-96.6741, 32:53:18.600 N, 96:40:26.760 W
