BusNum,BusNum:1,LineCircuit,LineStatus,LineR,LineX,LineC,LineG,LineAMVA,LineAMVA:1,LineAMVA:2,LineAMVA:3,LineAMVA:4,LineAMVA:5,LineAMVA:6,LineAMVA:7,LineAMVA:8,LineAMVA:9,LineAMVA:10,LineAMVA:11,LineAMVA:12,LineAMVA:13,LineAMVA:14,LineShuntMW,LineShuntMW:1,LineShuntMVR,LineShuntMVR:1,LineTap,LinePhase,SeriesCapStatus,NormLineStatus,LineIsSeriesCap,LineMeter,LSName,LineMonEle,LPOPFConstraint,TimeDomainSelected,LineLPEnforceMVAEquality,LineLength,XfrmerMagnetizingG,XfrmerMagnetizingB,BranchDeviceType,PVMonBranchMW,PVMonBranchMVR,PVMonBranchMVA,BranchMonPTDF,MonBranchPLoss,MonBranchQLoss,PVMonXfmrTap,PVMonXFRegVal,PVMonXFTapPos,PVMonXFRegErr,OwnerNum,OwnPercent,CustomFloat
160030,160145,1,Closed,0.00517,0.03701,0.01064,0,284,284,284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,8.81,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,2.595795
160030,160229,1,Closed,0.00726,0.05151,0.02692,0,284.8,284.8,284.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,15.4762,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,18.33832
160162,160031,1,Closed,0.00479,0.02753,0.03976,0,269.8,269.8,269.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,13.7798,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-25.252285
160213,160032,1,Closed,0.00958,0.04305,0.02306,0,247.3,247.3,247.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,13.4298,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-11.970174
160034,160065,1,Closed,0.00502,0.02999,0.0216,0,296.3,296.3,296.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,11.1837,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,14.371183
160182,160034,1,Closed,0.00175,0.01082,0.00327,0,297.4,297.4,297.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,2.5139,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,14.370698
160036,160035,1,Closed,0.00478,0.02911,0.01698,0,301.4,301.4,301.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,8.7361,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-1.493216
160035,160051,1,Closed,0.00699,0.03813,0.03596,0,274.3,274.3,274.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,17.1726,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,1.857514
160035,160079,1,Closed,0.00561,0.03675,0.03949,0,333.3,333.3,333.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,18.2798,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-3.350945
160277,160036,1,Closed,0.00348,0.02011,0.00619,0,302.5,302.5,302.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,5.0965,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-1.493109
160037,160146,1,Closed,0.00188,0.00887,0.00421,0,209.8,209.8,209.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,2.681,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,0.00004
160038,160182,1,Closed,0.00742,0.02914,0.01982,0,326.1,326.1,326.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,10.1411,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-6.46517
160038,160272,1,Closed,0.00073,0.00392,0.00209,0,326.7,326.7,326.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,1.2659,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,6.465474
160040,160043,1,Closed,0.00561,0.03494,0.05609,0,276.7,276.7,276.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,20.7501,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,23.816555
160040,160091,1,Closed,0.00402,0.02612,0.05187,0,275.9,275.9,275.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,15.6357,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-23.815479
160041,160042,1,Closed,0.00615,0.03883,0.04227,0,255.3,255.3,255.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,19.1652,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,13.367612
160053,160041,1,Closed,0.00412,0.03048,0.01016,0,240.9,240.9,240.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,7.5567,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-3.154312
160054,160042,1,Closed,0.01028,0.06641,0.01928,0,236.5,236.5,236.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,15.3614,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,4.137297
160043,160049,1,Closed,0.01013,0.07369,0.03448,0,263.3,263.3,263.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,22.79,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-5.875205
160043,160098,1,Closed,0.00305,0.01489,0.01808,0,322.9,322.9,322.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,6.6417,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,24.00246
160213,160043,1,Closed,0.00171,0.00968,0.02059,0,272.6,272.6,272.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,6.0371,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-5.689559
160046,160044,1,Closed,0.00511,0.02855,0.01753,0,314.4,314.4,314.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,10.5527,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,1.813843
160044,160047,1,Closed,0.01688,0.08361,0.0341,0,278.6,278.6,278.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,22.1905,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,12.032656
160050,160044,1,Closed,0.00485,0.01968,0.01397,0,342.1,342.1,342.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,7.1572,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-13.784864
160044,160097,1,Closed,0.00343,0.0148,0.03057,0,332.2,332.2,332.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,9.6464,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-24.003181
160053,160045,1,Closed,0.0072,0.05047,0.00984,0,264.4,264.4,264.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,10.1637,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-0.980765
160280,160046,1,Closed,0.00443,0.0339,0.01339,0,314.5,314.5,314.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,8.3031,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,1.813556
160047,160160,1,Closed,0.00479,0.01863,0.06259,0,353.9,353.9,353.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,14.5242,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,21.981541
160047,160160,2,Closed,0.00479,0.01863,0.06259,0,353.9,353.9,353.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,14.5242,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,21.981541
160285,160047,1,Closed,0.00223,0.01373,0.00548,0,349.7,349.7,349.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,3.9842,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,15.965177
160285,160047,2,Closed,0.00223,0.01373,0.00548,0,349.7,349.7,349.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,3.9842,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,15.965177
160048,160050,1,Closed,0.00479,0.03212,0.0183,0,345.4,345.4,345.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,10.6847,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-13.785192
160274,160048,1,Closed,0.00711,0.0422,0.04194,0,349.9,349.9,349.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,18.3966,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-13.785417
160051,160066,1,Closed,0.00536,0.02815,0.01506,0,262.3,262.3,262.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,9.2458,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,1.377543
160051,160186,1,Closed,0.01079,0.05922,0.01425,0,253.4,253.4,253.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,13.1034,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,0.479619
160052,160184,1,Closed,0.00123,0.00637,0.03716,0,288.9,288.9,288.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,7.3793,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,6.628115
160053,160054,1,Closed,0.00644,0.04085,0.01947,0,236.8,236.8,236.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,11.6496,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,4.135915
160096,160055,1,Closed,0.00086,0.00685,0.00286,0,269.7,269.7,269.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,1.9272,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,6.224903
160056,160089,1,Closed,0.01536,0.09838,0.01565,0,278.6,278.6,278.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,18.4701,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,29.263599
160300,160056,1,Closed,0.00184,0.01236,0.01455,0,289.9,289.9,289.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,5.7462,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,29.263536
160155,160057,1,Closed,0.0025,0.01634,0.01392,0,279.4,279.4,279.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,6.021,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,7.013703
160204,160057,1,Closed,0.00263,0.01453,0.01081,0,280.3,280.3,280.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,5.4919,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-7.013179
160060,160058,1,Closed,0.00573,0.0353,0.01811,0,255.6,255.6,255.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,10.9255,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,6.59693
160058,160155,1,Closed,0.00466,0.02941,0.03475,0,233.6,233.6,233.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,13.7727,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,6.596364
160059,160285,1,Closed,0.00521,0.0287,0.01003,0,277.9,277.9,277.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,6.7935,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,11.284425
160063,160060,1,Closed,0.0087,0.05515,0.01474,0,266.7,266.7,266.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,13.0673,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,6.082453
160064,160060,1,Closed,0.01241,0.05565,0.01336,0,244.1,244.1,244.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,11.6853,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,0.514652
160062,160065,1,Closed,0.00408,0.02895,0.03082,0,296.2,296.2,296.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,12.3701,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-14.371399
160129,160062,1,Closed,0.00425,0.02307,0.00907,0,282.9,282.9,282.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,6.7293,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-29.566233
160062,160181,1,Closed,0.00242,0.01638,0.016,0,243.4,243.4,243.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,6.686,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-15.195058
160063,160290,1,Closed,0.00074,0.00415,0.00265,0,267.3,267.3,267.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,1.5324,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-6.082469
160064,160154,1,Closed,0.01952,0.09183,0.03506,0,243.3,243.3,243.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,26.5477,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,2.127995
160064,160160,1,Closed,0.02599,0.11069,0.03672,0,233.4,233.4,233.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,27.4401,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-2.642735
160066,160179,1,Closed,0.00196,0.01249,0.00744,0,273.1,273.1,273.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,4.338,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,1.377159
160075,160067,1,Closed,0.00868,0.04075,0.01017,0,264.4,264.4,264.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,8.7827,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,14.070772
160067,160077,1,Closed,0.0048,0.02864,0.02127,0,289.9,289.9,289.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,11.2345,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,25.022921
160086,160067,1,Closed,0.00417,0.02486,0.0121,0,257.9,257.9,257.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,8.2381,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,10.951439
160088,160068,1,Closed,0.00627,0.03373,0.00928,0,272.5,272.5,272.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,7.7714,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-15.360449
160068,270076,1,Closed,0.00351,0.01563,0.09963,0,273.7,273.7,273.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,16.8736,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-15.3599
160069,160076,1,Closed,0.00301,0.01351,0.0072,0,270.4,270.4,270.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,4.3218,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-15.361061
160069,270080,1,Closed,0.00622,0.0308,0.01933,0,266.9,266.9,266.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,11.0077,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,15.361213
160070,160072,1,Closed,0.00475,0.02991,0.02445,0,293.7,293.7,293.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,12.7047,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,2.502526
160070,160083,1,Closed,0.00385,0.01842,0.00615,0,291.9,291.9,291.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,4.5644,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-2.501867
160071,160073,1,Closed,0.00657,0.04116,0.01181,0,287.4,287.4,287.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,9.8886,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,8.408391
160072,160078,1,Closed,0.00724,0.04501,0.01238,0,273.4,273.4,273.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,10.6977,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,9.261299
160075,160085,1,Closed,0.00307,0.02373,0.05766,0,265.7,265.7,265.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,16.2,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-14.070047
160076,160088,1,Closed,0.00353,0.02095,0.02588,0,271.1,271.1,271.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,10.2583,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-15.360911
160077,160107,1,Closed,0.00427,0.02874,0.00893,0,286.8,286.8,286.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,6.7535,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,25.023348
160084,160078,1,Closed,0.00529,0.02757,0.02079,0,256.6,256.6,256.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,10.7003,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-28.382326
160079,160087,1,Closed,0.0041,0.02488,0.03603,0,330.8,330.8,330.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,12.7671,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-3.350871
160081,160080,1,Closed,0.00042,0.03049,0,0,357.5,357.5,357.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,0,0,0,Transformer,NO,NO,NO,NO,NO ,NO ,NO ,NO ,NO ,NO ,1,100,12.451748
160209,160080,1,Closed,0.00184,0.02334,0.48274,0,1167,1167,1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,44.4202,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-55.59552
160080,160299,1,Closed,0.00065,0.00693,0.24097,0,1260.9,1260.9,1260.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,18.8566,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-13.822679
160081,160177,1,Closed,0.00334,0.02127,0.00444,0,269.4,269.4,269.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,4.654,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,2.500733
160083,160178,1,Closed,0.00236,0.01601,0.01306,0,286.8,286.8,286.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,5.9333,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-2.501391
160084,160087,1,Closed,0.00765,0.03983,0.01504,0,256.9,256.9,256.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,11.1623,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,28.38269
160089,160085,1,Closed,0.00885,0.03644,0.02049,0,265.9,265.9,265.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,11.884,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,14.069117
160090,160086,1,Closed,0.00374,0.02659,0.02161,0,259.4,259.4,259.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,11.0868,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,10.951056
160090,160087,1,Closed,0.00693,0.03628,0.02365,0,310.8,310.8,310.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,11.8444,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-25.032175
160089,160181,1,Closed,0.00508,0.02608,0.06164,0,237.2,237.2,237.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,17.4237,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,15.195167
160135,160090,1,Closed,0.00867,0.03727,0.00939,0,277.4,277.4,277.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,8.9777,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,-14.081216
160093,160091,1,Closed,0.00111,0.00715,0.00118,0,259.4,259.4,259.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,1.3338,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,23.815041
160093,160092,1,Closed,0.0004,0.02063,0,0,387.1,387.1,387.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,0,0,0,Transformer,NO,NO,NO,NO,NO ,NO ,NO ,NO ,NO ,NO ,1,100,62.077404
160092,160279,1,Closed,0.00255,0.02754,0.34965,0,1099.5,1099.5,1099.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,43.5855,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,20.034811
160092,160299,1,Closed,0.00136,0.016,0.39695,0,1066.7,1066.7,1066.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,NO,Closed,NO ,From,Default,YES,No,NO ,NO ,33.5447,,,Line,NO,NO,NO,NO,NO ,NO ,NO ,NO,NO,NO,1,100,42.042889
