BusNum,BusName,BusNomVolt,BusSlack,BusB:1,BusG:1,BusPUVolt,BusAngle,DCLossMultiplier,AreaNum,ZoneNum,BANumber,OwnerNum,SubNum,Latitude:1,Longitude:1,BusMonEle,LSName,BusVoltLim,TopologyBusType,Priority
5437,ELM MOTT 0,161.0,NO ,0,0,0.996148129,-58.59330571,1,5,13,1,1,674,31.696619,-97.073707,YES,Default,NO ,BusbarSection,0
5438,FORT WORTH 17 0,161.0,NO ,0,0,0.992989477,-68.67690168,1,5,17,1,1,675,32.7811,-97.354585,YES,Default,NO ,BusbarSection,0
5439,WAXAHACHIE 1 0,161.0,NO ,0,0,0.997724082,-63.42100806,1,5,14,1,1,676,32.372201,-96.784944,YES,Default,NO ,BusbarSection,0
5440,ARLINGTON 3 0,161.0,NO ,0,0,0.999515529,-70.23670385,1,5,17,1,1,677,32.722844,-97.080239,YES,Default,NO ,BusbarSection,0
5441,FORT WORTH 20 0,161.0,NO ,0,0,0.993907725,-66.82847279,1,5,17,1,1,678,32.652918,-97.379538,YES,Default,NO ,BusbarSection,0
5442,FORT WORTH 7 0,161.0,NO ,0,0,0.991027106,-69.08257078,1,5,17,1,1,679,32.749099,-97.272957,YES,Default,NO ,BusbarSection,0
5443,FORT WORTH 11 0,161.0,NO ,0,0,0.994519775,-68.42918606,1,5,17,1,1,680,32.728688,-97.317801,YES,Default,NO ,BusbarSection,0
5444,MIDLOTHIAN 1 0,500.0,NO ,0,0,1.00999999,-59.90411902,1,5,17,1,1,681,32.4302,-97.0537,YES,Default,NO ,BusbarSection,0
5445,MIDLOTHIAN 1 1,161.0,NO ,0,0,0.998899606,-63.75909008,1,5,17,1,1,681,32.4302,-97.0537,YES,Default,NO ,BusbarSection,0
5446,HEWITT 0,161.0,NO ,0,0,1.000718751,-57.99632767,1,5,13,1,1,682,31.453501,-97.195339,YES,Default,NO ,BusbarSection,0
5447,ARLINGTON 11 0,161.0,NO ,0,0,0.985593556,-68.26030975,1,5,17,1,1,683,32.639649,-97.217476,YES,Default,NO ,BusbarSection,0
5448,GRAND PRAIRIE 3 0,500.0,NO ,0,0,1.007342672,-63.84892625,1,5,17,1,1,684,32.664953,-97.024692,YES,Default,NO ,BusbarSection,0
5449,GRAND PRAIRIE 3 1,161.0,NO ,0,0,1.008769177,-67.27006955,1,5,17,1,1,684,32.664953,-97.024692,YES,Default,NO ,BusbarSection,0
5450,MELISSA 0,161.0,NO ,0,0,0.988986579,-68.03162853,1,5,16,1,1,685,33.285118,-96.566247,YES,Default,NO ,BusbarSection,0
5451,COPPERAS COVE 0,500.0,NO ,0,0,1.022451366,-51.30231503,1,5,13,1,1,686,31.219045,-97.968224,YES,Default,NO ,BusbarSection,0
5452,COPPERAS COVE 1,161.0,NO ,0,0,1.017398506,-52.6029738,1,5,13,1,1,686,31.219045,-97.968224,YES,Default,NO ,BusbarSection,0
5453,CLEBURNE 1 0,161.0,NO ,0,0,0.995279086,-65.5880859,1,5,17,1,1,687,32.392588,-97.32754,YES,Default,NO ,BusbarSection,0
5454,GREENVILLE 2 0,161.0,NO ,0,0,1.001047434,-65.99264862,1,5,16,1,1,688,33.068454,-96.084274,YES,Default,NO ,BusbarSection,0
5455,ALVORD 0,161.0,NO ,0,0,0.992007434,-61.59325199,1,5,12,1,1,689,33.372433,-97.669953,YES,Default,NO ,BusbarSection,0
5456,GORMAN 0,161.0,NO ,0,0,1.009870108,-48.24221118,1,5,15,1,1,690,32.116953,-98.98514,YES,Default,NO ,BusbarSection,0
5457,COLLEYVILLE 0,161.0,NO ,0,0,0.990417896,-69.54289209,1,5,17,1,1,691,32.891787,-97.149641,YES,Default,NO ,BusbarSection,0
5458,HOLLAND 0,161.0,NO ,0,0,1.006324252,-53.86260548,1,5,13,1,1,692,30.884326,-97.378809,YES,Default,NO ,BusbarSection,0
5459,HOLLAND 1,115.0,NO ,0,0,1.005083958,-55.32246585,1,5,13,1,1,692,30.884326,-97.378809,YES,Default,NO ,BusbarSection,0
5460,HOLLAND 2,115.0,NO ,0,0,0.987048768,-58.11773881,1,5,13,1,1,692,30.884326,-97.378809,YES,Default,NO ,BusbarSection,0
5461,TEMPLE 3 0,161.0,NO ,0,0,1.004867619,-53.60282101,1,5,13,1,1,693,31.137885,-97.373626,YES,Default,NO ,BusbarSection,0
5462,DALLAS 34 0,161.0,NO ,0,0,0.991824033,-69.65704029,1,5,16,1,1,694,32.660862,-96.840948,YES,Default,NO ,BusbarSection,0
5463,IRVING 4 0,161.0,NO ,0,0,0.989657002,-70.80480213,1,5,17,1,1,695,32.825907,-96.966915,YES,Default,NO ,BusbarSection,0
5464,FRISCO 2 0,500.0,NO ,0,0,1.005923204,-64.0521342,1,5,16,1,1,696,33.146336,-96.856347,YES,Default,NO ,BusbarSection,0
5465,FRISCO 2 1,161.0,NO ,0,0,1.007831797,-67.86589261,1,5,16,1,1,696,33.146336,-96.856347,YES,Default,NO ,BusbarSection,0
5466,GATESVILLE 3 0,161.0,NO ,0,0,1.000443497,-56.48815291,1,5,13,1,1,697,31.467983,-97.735272,YES,Default,NO ,BusbarSection,0
5467,DALLAS 25 0,161.0,NO ,0,0,0.996054538,-70.94341933,1,5,16,1,1,698,32.787742,-96.79939,YES,Default,NO ,BusbarSection,0
5468,DALLAS 37 0,161.0,NO ,0,0,0.991729542,-69.81790968,1,5,17,1,1,699,32.703913,-96.871889,YES,Default,NO ,BusbarSection,0
5469,FORT WORTH 19 0,161.0,NO ,0,0,0.99075451,-68.85817995,1,5,17,1,1,700,32.708639,-97.363495,YES,Default,NO ,BusbarSection,0
5470,WOODWAY 0,161.0,NO ,0,0,1.00661275,-57.69690067,1,5,13,1,1,701,31.529664,-97.260442,YES,Default,NO ,BusbarSection,0
5471,MINGUS 0,161.0,NO ,0,0,1.014381738,-53.62719847,1,5,12,1,1,702,32.455408,-98.418168,YES,Default,NO ,BusbarSection,0
5472,THROCKMORTON 0,161.0,NO ,0,0,0.996795784,-46.0566976,1,5,15,1,1,703,33.187712,-99.265034,YES,Default,NO ,BusbarSection,0
5473,NEMO 0,161.0,NO ,0,0,0.999631623,-60.10788804,1,5,18,1,1,704,32.266222,-97.655141,YES,Default,NO ,BusbarSection,0
5474,ABBOTT 0,161.0,NO ,0,0,0.995328196,-59.96913057,1,5,14,1,1,705,31.881728,-97.08541,YES,Default,NO ,BusbarSection,0
5475,ALVARADO 0,161.0,NO ,0,0,0.99453576,-68.29198635,1,5,17,1,1,706,32.414944,-97.196367,YES,Default,NO ,BusbarSection,0
5476,CORSICANA 1 0,161.0,NO ,0,0,0.986956836,-62.57509491,1,5,14,1,1,707,32.043193,-96.350943,YES,Default,NO ,BusbarSection,0
5477,HARKER HEIGHTS 0,161.0,NO ,0,0,1.007471801,-55.58404251,1,5,13,1,1,708,31.050856,-97.644625,YES,Default,NO ,BusbarSection,0
5478,IRVING 3 0,161.0,NO ,0,0,0.994269637,-70.23638569,1,5,17,1,1,709,32.796608,-96.954903,YES,Default,NO ,BusbarSection,0
5479,BURLESON 0,500.0,NO ,0,0,1.002701098,-61.96357358,1,5,17,1,1,710,32.532666,-97.306547,YES,Default,NO ,BusbarSection,0
5480,BURLESON 1,161.0,NO ,0,0,0.992641225,-65.50292133,1,5,17,1,1,710,32.532666,-97.306547,YES,Default,NO ,BusbarSection,0
5481,FORT WORTH 28 0,161.0,NO ,0,0,0.986318219,-66.86080034,1,5,17,1,1,711,32.63587,-97.503481,YES,Default,NO ,BusbarSection,0
5482,DALLAS 23 0,161.0,NO ,0,0,1.00384085,-71.68109412,1,5,16,1,1,712,32.835893,-96.795514,YES,Default,NO ,BusbarSection,0
5483,NORTH RICHLAND HILLS 1 0,161.0,NO ,0,0,1.003563583,-68.2441493,1,5,17,1,1,713,32.88659,-97.208384,YES,Default,NO ,BusbarSection,0
5484,CROSS PLAINS 0,161.0,NO ,0,0,1.012853897,-44.38376096,1,5,15,1,1,714,32.006925,-99.290758,YES,Default,NO ,BusbarSection,0
5485,BLOOMING GROVE 0,161.0,NO ,0,0,1.008863125,-60.20517792,1,5,14,1,1,715,32.122927,-96.723661,YES,Default,NO ,BusbarSection,0
6001,CONVERSE 0,115.0,NO ,0,0,1.019999981,-57.1459112,1,6,22,1,1,716,29.487774,-98.291474,YES,Default,NO ,BusbarSection,0
6002,SAN ANTONIO 46 0,115.0,NO ,0,0,1.002009493,-57.14714198,1,6,26,1,1,717,29.65235,-98.656213,YES,Default,NO ,BusbarSection,0
6003,BASTROP 0,500.0,NO ,0,0,1.030584893,-46.54115789,1,6,25,1,1,718,30.1456,-97.2708,YES,Default,NO ,BusbarSection,0
6004,BASTROP 1,230.0,NO ,0,0,1.015200383,-42.92468809,1,6,25,1,1,718,30.1456,-97.2708,YES,Default,NO ,BusbarSection,0
6005,BASTROP 2,115.0,NO ,0,0,1.014800862,-46.15148043,1,6,25,1,1,718,30.1456,-97.2708,YES,Default,NO ,BusbarSection,0
6006,BASTROP 3,13.8,NO ,0,0,1.039999962,-45.1418426,1,6,25,1,1,718,30.1456,-97.2708,YES,Default,NO ,BusbarSection,0
6007,BASTROP 4,13.8,NO ,0,0,1.030584893,-46.54115789,1,6,25,1,1,718,30.1456,-97.2708,YES,Default,NO ,BusbarSection,0
6008,BASTROP 5,13.8,NO ,0,0,1.039999962,-45.02013026,1,6,25,1,1,718,30.1456,-97.2708,YES,Default,NO ,BusbarSection,0
6009,BASTROP 6,13.8,NO ,0,0,1.039999962,-43.99131643,1,6,25,1,1,718,30.1456,-97.2708,YES,Default,NO ,BusbarSection,0
6010,BASTROP 7,13.8,NO ,0,0,1.039999962,-44.77191741,1,6,25,1,1,718,30.1456,-97.2708,YES,Default,NO ,BusbarSection,0
6011,MARION 2 0,115.0,NO ,0,0,1.00728923,-52.59578468,1,6,22,1,1,719,29.600453,-98.047576,YES,Default,NO ,BusbarSection,0
6012,PAIGE 0,115.0,NO ,0,0,1.019999981,-49.99843238,1,6,25,1,1,720,30.303885,-97.218899,YES,Default,NO ,BusbarSection,0
6013,SAN ANTONIO 42 0,115.0,NO ,0,0,0.986649585,-58.1696464,1,6,26,1,1,721,29.371436,-98.593411,YES,Default,NO ,BusbarSection,0
6014,WAELDER 0,115.0,NO ,0,0,1.010827614,-51.98088284,1,6,24,1,1,722,29.700745,-97.301328,YES,Default,NO ,BusbarSection,0
6015,ATASCOSA 0,115.0,NO ,0,0,1.00150894,-56.46229051,1,6,26,1,1,723,29.283035,-98.737267,YES,Default,NO ,BusbarSection,0
6016,SAN ANTONIO 40 0,115.0,NO ,0,0,1.003244753,-57.24727509,1,6,26,1,1,724,29.460646,-98.571279,YES,Default,NO ,BusbarSection,0
6017,CIBOLO 0,115.0,NO ,0,0,1.000399157,-55.48820319,1,6,22,1,1,725,29.575004,-98.220552,YES,Default,NO ,BusbarSection,0
6018,AUSTIN 6 0,115.0,NO ,0,0,0.988990597,-56.89422533,1,6,23,1,1,726,30.242354,-97.6592,YES,Default,NO ,BusbarSection,0
6019,AUSTIN 25 0,115.0,NO ,0,0,0.987733312,-57.56371729,1,6,23,1,1,727,30.293268,-97.76605,YES,Default,NO ,BusbarSection,0
6020,HORSESHOE BAY 0,115.0,NO ,0,0,1.015039745,-51.83798151,1,6,23,1,1,728,30.5309,-98.377752,YES,Default,NO ,BusbarSection,0
6021,LEANDER 1 0,500.0,NO ,0,0,1.02518285,-49.22312826,1,6,23,1,1,729,30.562551,-97.907897,YES,Default,NO ,BusbarSection,0
6022,LEANDER 1 1,230.0,NO ,0,0,1.01330611,-51.93696596,1,6,23,1,1,729,30.562551,-97.907897,YES,Default,NO ,BusbarSection,0
6023,LEANDER 1 2,115.0,NO ,0,0,0.996817047,-55.74407345,1,6,23,1,1,729,30.562551,-97.907897,YES,Default,NO ,BusbarSection,0
6024,AUSTIN 10 0,115.0,NO ,0,0,1.017562569,-59.34052509,1,6,23,1,1,730,30.304265,-97.685722,YES,Default,NO ,BusbarSection,0
6025,SAN ANTONIO 31 0,115.0,NO ,0,0,1.019999981,-57.48517164,1,6,26,1,1,731,29.590028,-98.525262,YES,Default,NO ,BusbarSection,0
6026,SAN ANTONIO 49 0,115.0,NO ,0,0,0.994174106,-56.29540524,1,6,26,1,1,732,29.341337,-98.705628,YES,Default,NO ,BusbarSection,0
6027,ELGIN 0,115.0,NO ,0,0,1.008822326,-52.7346335,1,6,23,1,1,733,30.338584,-97.361224,YES,Default,NO ,BusbarSection,0
6028,AUSTIN 31 0,115.0,NO ,0,0,0.986063337,-57.30788132,1,6,23,1,1,734,30.216168,-97.856006,YES,Default,NO ,BusbarSection,0
6029,RUNGE 0,115.0,NO ,0,0,1.013602265,-46.77500482,1,6,24,1,1,735,28.952237,-97.887161,YES,Default,NO ,BusbarSection,0
6030,YOAKUM 0,230.0,NO ,0,0,1.012859482,-35.97316252,1,6,24,1,1,736,29.202338,-97.076333,YES,Default,NO ,BusbarSection,0
6031,YOAKUM 1,115.0,NO ,0,0,1.008013073,-38.63573143,1,6,24,1,1,736,29.202338,-97.076333,YES,Default,NO ,BusbarSection,0
6032,AUSTIN 37 0,115.0,NO ,0,0,0.990278252,-59.91452467,1,6,23,1,1,737,30.319748,-97.958224,YES,Default,NO ,BusbarSection,0
6033,PFLUGERVILLE 0,500.0,NO ,0,0,1.014425925,-50.97465172,1,6,23,1,1,738,30.438534,-97.59458,YES,Default,NO ,BusbarSection,0
6034,PFLUGERVILLE 1,230.0,NO ,0,0,1.003286316,-53.153084,1,6,23,1,1,738,30.438534,-97.59458,YES,Default,NO ,BusbarSection,0
6035,PFLUGERVILLE 2,115.0,NO ,0,0,0.991821575,-56.20308399,1,6,23,1,1,738,30.438534,-97.59458,YES,Default,NO ,BusbarSection,0
6036,SAN ANTONIO 12 0,230.0,NO ,0,0,1.008070729,-52.02964331,1,6,22,1,1,739,29.585862,-98.406811,YES,Default,NO ,BusbarSection,0
6037,SAN ANTONIO 12 1,115.0,NO ,0,0,1.00291474,-54.74831247,1,6,22,1,1,739,29.585862,-98.406811,YES,Default,NO ,BusbarSection,0
6038,AUSTIN 3 0,500.0,NO ,0,0,1.023817138,-49.53206552,1,6,23,1,1,740,30.293424,-97.784408,YES,Default,NO ,BusbarSection,0
6039,AUSTIN 3 1,230.0,NO ,0,0,1.003438638,-53.39117035,1,6,23,1,1,740,30.293424,-97.784408,YES,Default,NO ,BusbarSection,0
6040,AUSTIN 3 2,115.0,NO ,0,0,0.989049023,-57.31379182,1,6,23,1,1,740,30.293424,-97.784408,YES,Default,NO ,BusbarSection,0
6041,AUSTIN 3 3,13.8,NO ,0,0,1.027820161,-49.53652587,1,6,23,1,1,740,30.293424,-97.784408,YES,Default,NO ,BusbarSection,0
6042,AUSTIN 3 4,13.8,NO ,0,0,1.039999962,-49.54432756,1,6,23,1,1,740,30.293424,-97.784408,YES,Default,NO ,BusbarSection,0
6043,SAN ANTONIO 48 0,115.0,NO ,0,0,0.992111929,-55.79931543,1,6,26,1,1,741,29.462006,-98.676785,YES,Default,NO ,BusbarSection,0
6044,SAN ANTONIO 19 0,115.0,NO ,0,0,0.990465654,-57.09093722,1,6,26,1,1,742,29.4151,-98.459123,YES,Default,NO ,BusbarSection,0
6045,SAN ANTONIO 2 0,500.0,NO ,0,0,1.022179164,-49.14312423,1,6,26,1,1,743,29.5889,-98.6139,YES,Default,NO ,BusbarSection,0
6046,SAN ANTONIO 2 1,230.0,NO ,0,0,1.014521226,-52.28332721,1,6,26,1,1,743,29.5889,-98.6139,YES,Default,NO ,BusbarSection,0
6047,SAN ANTONIO 2 2,115.0,NO ,0,0,1.00606857,-56.79509804,1,6,26,1,1,743,29.5889,-98.6139,YES,Default,NO ,BusbarSection,0
6048,SAN ANTONIO 2 3,13.8,NO ,0,0,1.022179164,-49.14312423,1,6,26,1,1,743,29.5889,-98.6139,YES,Default,NO ,BusbarSection,0
6049,SAN ANTONIO 2 4,13.8,NO ,0,0,1.022179164,-49.14312423,1,6,26,1,1,743,29.5889,-98.6139,YES,Default,NO ,BusbarSection,0
6050,SAN ANTONIO 2 5,13.8,NO ,0,0,1.022179164,-49.14312423,1,6,26,1,1,743,29.5889,-98.6139,YES,Default,NO ,BusbarSection,0
6051,SAN ANTONIO 2 6,13.8,NO ,0,0,1.02948687,-48.35706733,1,6,26,1,1,743,29.5889,-98.6139,YES,Default,NO ,BusbarSection,0
6052,SAN ANTONIO 2 7,13.8,NO ,0,0,1.022179164,-49.14312423,1,6,26,1,1,743,29.5889,-98.6139,YES,Default,NO ,BusbarSection,0
6053,SAN ANTONIO 2 8,13.8,NO ,0,0,1.030492525,-48.2377733,1,6,26,1,1,743,29.5889,-98.6139,YES,Default,NO ,BusbarSection,0
6054,SAN ANTONIO 2 9,13.8,NO ,0,0,1.037734726,-47.43131016,1,6,26,1,1,743,29.5889,-98.6139,YES,Default,NO ,BusbarSection,0
6055,BERGHEIM 0,115.0,NO ,0,0,1.015622762,-59.11530878,1,6,26,1,1,744,29.903262,-98.556446,YES,Default,NO ,BusbarSection,0
6056,NEW BRAUNFELS 2 0,500.0,NO ,0,0,1.021939557,-46.72769619,1,6,22,1,1,745,29.696878,-98.070726,YES,Default,NO ,BusbarSection,0
6057,NEW BRAUNFELS 2 1,230.0,NO ,0,0,1.015047482,-49.599546,1,6,22,1,1,745,29.696878,-98.070726,YES,Default,NO ,BusbarSection,0
6058,NEW BRAUNFELS 2 2,115.0,NO ,0,0,1.006857735,-51.94760251,1,6,22,1,1,745,29.696878,-98.070726,YES,Default,NO ,BusbarSection,0
6059,D HANIS 0,115.0,NO ,0,0,1.016053674,-55.71593816,1,6,26,1,1,746,29.285285,-99.329182,YES,Default,NO ,BusbarSection,0
6060,SAN ANTONIO 24 0,115.0,NO ,0,0,0.999566942,-58.19120077,1,6,26,1,1,747,29.697453,-98.486728,YES,Default,NO ,BusbarSection,0
6061,AUSTIN 7 0,115.0,NO ,0,0,0.985805344,-58.09288758,1,6,23,1,1,748,30.382481,-97.673467,YES,Default,NO ,BusbarSection,0
6062,BRENHAM 0,500.0,NO ,0,0,1.014655651,-33.6689841,1,6,25,1,1,749,30.215075,-96.410272,YES,Default,NO ,BusbarSection,0
6063,BRENHAM 1,230.0,NO ,0,0,1.010322898,-36.70292933,1,6,25,1,1,749,30.215075,-96.410272,YES,Default,NO ,BusbarSection,0
6064,BRENHAM 2,115.0,NO ,0,0,1.002551358,-39.96219561,1,6,25,1,1,749,30.215075,-96.410272,YES,Default,NO ,BusbarSection,0
6065,BERTRAM 0,115.0,NO ,0,0,0.992387913,-57.08638182,1,6,23,1,1,750,30.773295,-98.04518,YES,Default,NO ,BusbarSection,0
6066,MARION 1 0,500.0,NO ,0,0,1.024018907,-47.34696317,1,6,22,1,1,751,29.6244,-98.1419,YES,Default,NO ,BusbarSection,0
6067,MARION 1 1,230.0,NO ,0,0,1.015913182,-49.67961209,1,6,22,1,1,751,29.6244,-98.1419,YES,Default,NO ,BusbarSection,0
6068,MARION 1 2,115.0,NO ,0,0,1.006793186,-53.54380115,1,6,22,1,1,751,29.6244,-98.1419,YES,Default,NO ,BusbarSection,0
6069,MARION 1 3,18.0,NO ,0,0,1.029999971,-46.53588412,1,6,22,1,1,751,29.6244,-98.1419,YES,Default,NO ,BusbarSection,0
6070,MARION 1 4,18.0,NO ,0,0,1.029999971,-45.25195364,1,6,22,1,1,751,29.6244,-98.1419,YES,Default,NO ,BusbarSection,0
6071,MARION 1 5,18.0,NO ,0,0,1.029999971,-46.79685127,1,6,22,1,1,751,29.6244,-98.1419,YES,Default,NO ,BusbarSection,0
6072,MARION 1 6,18.0,NO ,0,0,1.024018907,-47.34696317,1,6,22,1,1,751,29.6244,-98.1419,YES,Default,NO ,BusbarSection,0
6073,MARION 1 7,18.0,NO ,0,0,1.029999971,-46.19963324,1,6,22,1,1,751,29.6244,-98.1419,YES,Default,NO ,BusbarSection,0
6074,MARION 1 8,18.0,NO ,0,0,1.029999971,-46.21154572,1,6,22,1,1,751,29.6244,-98.1419,YES,Default,NO ,BusbarSection,0
6075,LA GRANGE 0,500.0,NO ,0,0,1.015900336,-32.14323361,1,6,25,1,1,752,29.9172,-96.7506,YES,Default,NO ,BusbarSection,0
6076,LA GRANGE 1,230.0,NO ,0,0,1.016219081,-34.34264301,1,6,25,1,1,752,29.9172,-96.7506,YES,Default,NO ,BusbarSection,0
6077,LA GRANGE 2,115.0,NO ,0,0,1.015025461,-36.43900187,1,6,25,1,1,752,29.9172,-96.7506,YES,Default,NO ,BusbarSection,0
6078,LA GRANGE 3,22.0,NO ,0,0,1.007211108,-29.0245725,1,6,25,1,1,752,29.9172,-96.7506,YES,Default,NO ,BusbarSection,0
6079,LA GRANGE 4,22.0,NO ,0,0,1.012359364,-31.14656651,1,6,25,1,1,752,29.9172,-96.7506,YES,Default,NO ,BusbarSection,0
6080,LA GRANGE 5,22.0,NO ,0,0,1.010842492,-30.78201333,1,6,25,1,1,752,29.9172,-96.7506,YES,Default,NO ,BusbarSection,0
6081,MARBLE FALLS 1 0,115.0,NO ,0,0,1.019248538,-50.93018379,1,6,23,1,1,753,30.555288,-98.257593,YES,Default,NO ,BusbarSection,0
6082,MARBLE FALLS 1 1,13.8,NO ,0,0,1.039999962,-48.38034165,1,6,23,1,1,753,30.555288,-98.257593,YES,Default,NO ,BusbarSection,0
6083,MARBLE FALLS 1 2,13.8,NO ,0,0,1.039999962,-42.00157512,1,6,23,1,1,753,30.555288,-98.257593,YES,Default,NO ,BusbarSection,0
6084,ROUND ROCK 1 0,115.0,NO ,0,0,1.000211656,-55.52005785,1,6,23,1,1,754,30.557044,-97.690286,YES,Default,NO ,BusbarSection,0
6085,ROUND ROCK 1 1,13.8,NO ,0,0,1.000314558,-55.24768481,1,6,23,1,1,754,30.557044,-97.690286,YES,Default,NO ,BusbarSection,0
6086,ROUND ROCK 1 2,13.8,NO ,0,0,1.000337961,-52.77345488,1,6,23,1,1,754,30.557044,-97.690286,YES,Default,NO ,BusbarSection,0
6087,ROUND ROCK 1 3,13.8,NO ,0,0,1.000211656,-55.52005785,1,6,23,1,1,754,30.557044,-97.690286,YES,Default,NO ,BusbarSection,0
6088,ROUND ROCK 1 4,13.8,NO ,0,0,1.000415507,-55.08987481,1,6,23,1,1,754,30.557044,-97.690286,YES,Default,NO ,BusbarSection,0
6089,ROUND ROCK 1 5,13.8,NO ,0,0,1.00043543,-53.98831101,1,6,23,1,1,754,30.557044,-97.690286,YES,Default,NO ,BusbarSection,0
6090,ROUND ROCK 1 6,13.8,NO ,0,0,1.000404718,-53.78845697,1,6,23,1,1,754,30.557044,-97.690286,YES,Default,NO ,BusbarSection,0
6091,WIMBERLEY 0,115.0,NO ,0,0,1.001702586,-58.78015604,1,6,23,1,1,755,30.034449,-98.142776,YES,Default,NO ,BusbarSection,0
6092,GONZALES 0,115.0,NO ,0,0,1.019999981,-48.15524994,1,6,24,1,1,756,29.476954,-97.448924,YES,Default,NO ,BusbarSection,0
6093,SAN ANTONIO 11 0,115.0,NO ,0,0,0.993997575,-56.34720522,1,6,22,1,1,757,29.690514,-98.401812,YES,Default,NO ,BusbarSection,0
6094,SAN ANTONIO 14 0,115.0,NO ,0,0,1.001393566,-55.8761198,1,6,22,1,1,758,29.627214,-98.427068,YES,Default,NO ,BusbarSection,0
6095,HUTTO 0,115.0,NO ,0,0,0.998167769,-57.81852821,1,6,23,1,1,759,30.560042,-97.546124,YES,Default,NO ,BusbarSection,0
6096,LULING 0,115.0,NO ,0,0,1.019999981,-53.54395976,1,6,24,1,1,760,29.69611,-97.470663,YES,Default,NO ,BusbarSection,0
6097,SAN ANTONIO 21 0,115.0,NO ,0,0,0.991661953,-56.88356105,1,6,26,1,1,761,29.588638,-98.474585,YES,Default,NO ,BusbarSection,0
6098,AUSTIN 12 0,115.0,NO ,0,0,0.980018812,-58.60031613,1,6,23,1,1,762,30.38798,-97.706853,YES,Default,NO ,BusbarSection,0
6099,SAN ANTONIO 15 0,115.0,NO ,0,0,0.991789457,-57.05919344,1,6,26,1,1,763,29.460597,-98.438554,YES,Default,NO ,BusbarSection,0
6100,ADKINS 0,115.0,NO ,0,0,0.993104341,-57.19384463,1,6,22,1,1,764,29.353553,-98.238308,YES,Default,NO ,BusbarSection,0
6101,WINCHESTER 0,500.0,NO ,0,0,1.018324577,-33.14881574,1,6,25,1,1,765,30.0381,-96.9875,YES,Default,NO ,BusbarSection,0
6102,WINCHESTER 1,230.0,NO ,0,0,1.0161934,-36.31392936,1,6,25,1,1,765,30.0381,-96.9875,YES,Default,NO ,BusbarSection,0
6103,WINCHESTER 2,115.0,NO ,0,0,1.019999981,-42.13065953,1,6,25,1,1,765,30.0381,-96.9875,YES,Default,NO ,BusbarSection,0
6104,WINCHESTER 3,13.8,NO ,0,0,1.025682094,-32.35212999,1,6,25,1,1,765,30.0381,-96.9875,YES,Default,NO ,BusbarSection,0
6105,WINCHESTER 4,13.8,NO ,0,0,1.029940805,-31.8702175,1,6,25,1,1,765,30.0381,-96.9875,YES,Default,NO ,BusbarSection,0
6106,WINCHESTER 5,13.8,NO ,0,0,1.024265237,-32.51659798,1,6,25,1,1,765,30.0381,-96.9875,YES,Default,NO ,BusbarSection,0
6107,ROCKDALE 1 0,500.0,NO ,0,0,1.029581856,-48.07967463,1,6,25,1,1,766,30.565871,-97.064032,YES,Default,NO ,BusbarSection,0
6108,ROCKDALE 1 1,230.0,NO ,0,0,1.007982246,-48.09467194,1,6,25,1,1,766,30.565871,-97.064032,YES,Default,NO ,BusbarSection,0
6109,ROCKDALE 1 2,115.0,NO ,0,0,1.002097338,-50.97505116,1,6,25,1,1,766,30.565871,-97.064032,YES,Default,NO ,BusbarSection,0
6110,ROCKDALE 1 3,13.8,NO ,0,0,1.039999962,-46.34861079,1,6,25,1,1,766,30.565871,-97.064032,YES,Default,NO ,BusbarSection,0
6111,ROCKDALE 1 4,13.8,NO ,0,0,1.039999962,-46.40747523,1,6,25,1,1,766,30.565871,-97.064032,YES,Default,NO ,BusbarSection,0
6112,NATALIA 0,115.0,NO ,0,0,0.995736956,-55.30327165,1,6,26,1,1,767,29.1998,-98.842165,YES,Default,NO ,BusbarSection,0
6113,AUSTIN 20 0,115.0,NO ,0,0,0.984833662,-57.96653346,1,6,23,1,1,768,30.270569,-97.742589,YES,Default,NO ,BusbarSection,0
6114,SAN ANTONIO 43 0,115.0,NO ,0,0,0.982732641,-58.64997702,1,6,26,1,1,769,29.471464,-98.617755,YES,Default,NO ,BusbarSection,0
6115,SAN ANTONIO 5 0,115.0,NO ,0,0,0.990960879,-57.36244189,1,6,22,1,1,770,29.556038,-98.360283,YES,Default,NO ,BusbarSection,0
6116,TAYLOR 0,115.0,NO ,0,0,0.990680145,-58.45205249,1,6,23,1,1,771,30.465454,-97.384111,YES,Default,NO ,BusbarSection,0
6117,SMITHVILLE 0,115.0,NO ,0,0,1.01541773,-44.5210734,1,6,25,1,1,772,30.013899,-97.182148,YES,Default,NO ,BusbarSection,0
6118,CEDAR PARK 0,500.0,NO ,0,0,1.024531147,-49.66410374,1,6,23,1,1,773,30.503949,-97.8242,YES,Default,NO ,BusbarSection,0
6119,CEDAR PARK 1,230.0,NO ,0,0,1.00641664,-53.17933692,1,6,23,1,1,773,30.503949,-97.8242,YES,Default,NO ,BusbarSection,0
6120,CEDAR PARK 2,115.0,NO ,0,0,0.994703608,-56.42727517,1,6,23,1,1,773,30.503949,-97.8242,YES,Default,NO ,BusbarSection,0
6121,SAN ANTONIO 25 0,115.0,NO ,0,0,1.001192836,-57.00597373,1,6,26,1,1,774,29.537264,-98.487882,YES,Default,NO ,BusbarSection,0
6122,HALLETTSVILLE 0,115.0,NO ,0,0,1.003134174,-39.44842644,1,6,24,1,1,775,29.380036,-96.836189,YES,Default,NO ,BusbarSection,0
