BusNum,BusNum:1,LineCircuit,BranchDeviceType,ConsolidateBranch,LineStatus,NormLineStatus,SeriesCapStatus,LineMeter:1,LineR,LineX,LineC,LineG,LineLength,LineMonEle,LSName,LineAMVA,LineAMVA:1,LineAMVA:2,LineAMVA:3,LineAMVA:4,LineAMVA:5,LineAMVA:6,LineAMVA:7,LineAMVA:8,LineAMVA:9,LineAMVA:10,LineAMVA:11,LineAMVA:12,LineAMVA:13,LineAMVA:14,OwnerNum,OwnPercent
5483,5265,2,Line,,Closed,Closed,NO,5483,0.00103,0.00785,0.00412,0,0,YES,Default,409.0000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5483,5265,3,Line,,Closed,Closed,NO,5483,0.00103,0.00785,0.00412,0,0,YES,Default,409.0000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5287,5266,1,Line,,Closed,Closed,NO,5287,0.0022,0.01287,0.00643,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5267,5466,1,Line,,Closed,Closed,NO,5267,0.00868,0.038229998,0.017790001,0,0,YES,Default,187.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5470,5267,1,Line,,Closed,Closed,NO,5470,0.01229,0.05415,0.025210001,0,0,YES,Default,187.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5268,5288,1,Line,,Closed,Closed,NO,5268,0.00791,0.03365,0.016829999,0,0,YES,Default,187.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5427,5269,1,Line,,Closed,Closed,NO,5427,0.00325,0.023779999,0.01347,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5445,5269,1,Line,,Closed,Closed,NO,5445,0.0017,0.01248,0.00707,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5445,5269,2,Line,,Closed,Closed,NO,5445,0.0017,0.01248,0.00707,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5270,5389,1,Line,,Closed,Closed,NO,5270,0.00793,0.046459999,0.0232,0,0,YES,Default,250.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5270,5437,1,Line,,Closed,Closed,NO,5270,0.00885,0.037620001,0.018820001,0,0,YES,Default,187.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5270,5474,1,Line,,Closed,Closed,NO,5270,0.00513,0.03004,0.015,0,0,YES,Default,250.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5271,5390,1,Line,,Closed,Closed,NO,5271,0.00759,0.033459999,0.01557,0,0,YES,Default,187.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5467,5272,1,Line,,Closed,Closed,NO,5467,0.00108,0.00476,0.00222,0,0,YES,Default,187.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5273,5339,1,Line,,Closed,Closed,NO,5273,0.00649,0.027629999,0.01382,0,0,YES,Default,187.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5273,5422,1,Line,,Closed,Closed,NO,5273,0.00204,0.01195,0.00597,0,0,YES,Default,250.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5274,5329,1,Line,,Closed,Closed,NO,5274,0.00478,0.02801,0.01399,0,0,YES,Default,250.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5274,5374,1,Line,,Closed,Closed,NO,5274,0.00568,0.024180001,0.01209,0,0,YES,Default,187.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5275,5476,1,Line,,Closed,Closed,NO,5275,0.01075,0.063000001,0.031459998,0,0,YES,Default,250.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5359,5276,1,Line,,Closed,Closed,NO,5359,0.00542,0.030619999,0.01647,0,0,YES,Default,250.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5277,5315,1,Line,,Closed,Closed,NO,5277,0.00953,0.041990001,0.019549999,0,0,YES,Default,187.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5280,5278,1,Line,,Closed,Closed,NO,5280,0.00202,0.01184,0.00591,0,0,YES,Default,250.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5390,5278,1,Line,,Closed,Closed,NO,5390,0.00646,0.028480001,0.01326,0,0,YES,Default,187.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5279,5358,1,Line,,Closed,Closed,NO,5279,0.00074,0.00901,0.59829998,0,0,YES,Default,2020.000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5280,5461,1,Line,,Closed,Closed,NO,5280,0.00246,0.01871,0.00982,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5284,5454,1,Line,,Closed,Closed,NO,5284,0.00377,0.027589999,0.01564,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5289,5436,1,Line,,Closed,Closed,NO,5289,0.00048,0.00367,0.00192,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5289,5436,2,Line,,Closed,Closed,NO,5289,0.00048,0.00367,0.00192,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5290,5345,1,Line,,Closed,Closed,NO,5290,0.00613,0.03593,0.01794,0,0,YES,Default,250.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5291,5292,1,Line,,Closed,Closed,NO,5291,0.00267,0.015629999,0.0078,0,0,YES,Default,409.0000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5429,5291,1,Line,,Closed,Closed,NO,5429,0.00544,0.024,0.01117,0,0,YES,Default,187.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5291,5438,1,Line,,Closed,Closed,NO,5291,0.00699,0.03084,0.01436,0,0,YES,Default,187.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5292,5312,1,Line,,Closed,Closed,NO,5292,0.004,0.017039999,0.00852,0,0,YES,Default,187.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5293,5338,1,Line,,Closed,Closed,NO,5293,0.00404,0.030719999,0.01613,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5293,5338,2,Line,,Closed,Closed,NO,5293,0.00404,0.030719999,0.01613,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5293,5402,1,Line,,Closed,Closed,NO,5293,0.00355,0.02603,0.01475,0,0,YES,Default,409.0000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5293,5402,2,Line,,Closed,Closed,NO,5293,0.00355,0.02603,0.01475,0,0,YES,Default,409.0000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5304,5295,1,Line,,Closed,Closed,NO,5304,0.00011,0.00134,0.089280002,0,0,YES,Default,2020.000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5295,5444,1,Line,,Closed,Closed,NO,5295,0.00069,0.01404,0.97894001,0,0,YES,Default,2768.000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5296,5400,1,Line,,Closed,Closed,NO,5296,0.00214,0.015659999,0.00887,0,0,YES,Default,409.0000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5307,5341,1,Line,,Closed,Closed,NO,5307,0.00111,0.00847,0.00445,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5307,5341,2,Line,,Closed,Closed,NO,5307,0.00111,0.00847,0.00445,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5351,5308,1,Line,,Closed,Closed,NO,5351,0.0016,0.01174,0.00665,0,0,YES,Default,409.0000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5351,5308,2,Line,,Closed,Closed,NO,5351,0.0016,0.01174,0.00665,0,0,YES,Default,409.0000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5310,5339,1,Line,,Closed,Closed,NO,5310,0.00596,0.02626,0.01222,0,0,YES,Default,187.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5310,5379,1,Line,,Closed,Closed,NO,5310,0.00162,0.00712,0.00331,0,0,YES,Default,409.0000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5310,5438,1,Line,,Closed,Closed,NO,5310,0.00421,0.02468,0.01232,0,0,YES,Default,250.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5316,5354,1,Line,,Closed,Closed,NO,5316,0.00517,0.022779999,0.01061,0,0,YES,Default,187.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5388,5317,1,Line,,Closed,Closed,NO,5388,0.00128,0.01548,1.028239965,0,0,YES,Default,2020.000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5401,5317,1,Line,,Closed,Closed,NO,5401,5E-05,0.00111,0.096780002,0,0,YES,Default,3145.999908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5401,5317,2,Line,,Closed,Closed,NO,5401,5E-05,0.00111,0.096780002,0,0,YES,Default,3145.999908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5473,5318,1,Line,,Closed,Closed,NO,5473,0.00242,0.018440001,0.00968,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5473,5318,2,Line,,Closed,Closed,NO,5473,0.00242,0.018440001,0.00968,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5322,5384,1,Line,,Closed,Closed,NO,5322,0.00031,0.00376,0.249689996,0,0,YES,Default,2020.000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5448,5322,1,Line,,Closed,Closed,NO,5448,0.00014,0.00164,0.109119996,0,0,YES,Default,2020.000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5376,5323,1,Line,,Closed,Closed,NO,5376,0.00121,0.00887,0.00503,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5376,5323,2,Line,,Closed,Closed,NO,5376,0.00121,0.00887,0.00503,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5323,5425,1,Line,,Closed,Closed,NO,5323,0.00265,0.02018,0.01059,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5323,5425,2,Line,,Closed,Closed,NO,5323,0.00265,0.02018,0.01059,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5446,5328,1,Line,,Closed,Closed,NO,5446,0.00871,0.037039999,0.018519999,0,0,YES,Default,187.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5330,5433,1,Line,,Closed,Closed,NO,5330,0.00293,0.022260001,0.01169,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5400,5331,1,Line,,Closed,Closed,NO,5400,0.00473,0.02774,0.01385,0,0,YES,Default,250.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5450,5331,1,Line,,Closed,Closed,NO,5450,0.00779,0.034340002,0.01599,0,0,YES,Default,187.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5429,5332,1,Line,,Closed,Closed,NO,5429,0.00313,0.01379,0.00642,0,0,YES,Default,187.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5427,5333,1,Line,,Closed,Closed,NO,5427,0.00478,0.036359999,0.019090001,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5427,5333,2,Line,,Closed,Closed,NO,5427,0.00478,0.036359999,0.019090001,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5334,5484,1,Line,,Closed,Closed,NO,5334,0.01111,0.065109998,0.032510001,0,0,YES,Default,250.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5335,5372,1,Line,,Closed,Closed,NO,5335,0.00458,0.020190001,0.0094,0,0,YES,Default,187.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5335,5425,1,Line,,Closed,Closed,NO,5335,0.00232,0.016969999,0.00961,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5351,5336,1,Line,,Closed,Closed,NO,5351,0.00118,0.00899,0.00472,0,0,YES,Default,409.0000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5351,5336,2,Line,,Closed,Closed,NO,5351,0.00118,0.00899,0.00472,0,0,YES,Default,409.0000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5351,5336,3,Line,,Closed,Closed,NO,5351,0.00118,0.00899,0.00472,0,0,YES,Default,409.0000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5481,5338,1,Line,,Closed,Closed,NO,5481,0.00337,0.02561,0.01345,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5481,5338,2,Line,,Closed,Closed,NO,5481,0.00337,0.02561,0.01345,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5340,5462,1,Line,,Closed,Closed,NO,5340,0.00437,0.025590001,0.01278,0,0,YES,Default,250.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5340,5467,1,Line,,Closed,Closed,NO,5340,0.00082,0.00348,0.00174,0,0,YES,Default,187.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5422,5341,1,Line,,Closed,Closed,NO,5422,0.00126,0.00925,0.00524,0,0,YES,Default,409.0000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5422,5341,2,Line,,Closed,Closed,NO,5422,0.00126,0.00925,0.00524,0,0,YES,Default,409.0000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5341,5465,1,Line,,Closed,Closed,NO,5341,0.00307,0.02252,0.01276,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5341,5465,2,Line,,Closed,Closed,NO,5341,0.00307,0.02252,0.01276,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5341,5465,3,Line,,Closed,Closed,NO,5341,0.00307,0.02252,0.01276,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5341,5465,4,Line,,Closed,Closed,NO,5341,0.00307,0.02252,0.01276,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5372,5344,1,Line,,Closed,Closed,NO,5372,0.00186,0.00821,0.00382,0,0,YES,Default,187.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5344,5482,1,Line,,Closed,Closed,NO,5344,0.00385,0.01695,0.00789,0,0,YES,Default,187.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5375,5346,1,Line,,Closed,Closed,NO,5375,0.00103,0.00605,0.00302,0,0,YES,Default,250.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5346,5441,1,Line,,Closed,Closed,NO,5346,0.00168,0.01277,0.0067,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5346,5441,2,Line,,Closed,Closed,NO,5346,0.00168,0.01277,0.0067,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5443,5346,1,Line,,Closed,Closed,NO,5443,0.0007,0.00512,0.0029,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5443,5346,2,Line,,Closed,Closed,NO,5443,0.0007,0.00512,0.0029,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5348,5355,1,Line,,Closed,Closed,NO,5348,0.0081,0.035700001,0.016620001,0,0,YES,Default,187.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5349,5462,1,Line,,Closed,Closed,NO,5349,0.00235,0.01326,0.00713,0,0,YES,Default,250.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5350,5448,1,Line,,Closed,Closed,NO,5350,0.00061,0.00734,0.487619996,0,0,YES,Default,2020.000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5350,5464,1,Line,,Closed,Closed,NO,5350,0.00053,0.00645,0.428600013,0,0,YES,Default,2020.000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5351,5431,1,Line,,Closed,Closed,NO,5351,0.00463,0.027140001,0.01355,0,0,YES,Default,250.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5376,5353,1,Line,,Closed,Closed,NO,5376,0.001,0.007,0.005,0,0,YES,Default,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5376,5353,2,Line,,Closed,Closed,NO,5376,0.001,0.007,0.005,0,0,YES,Default,350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5353,5468,1,Line,,Closed,Closed,NO,5353,0.00184,0.01402,0.00736,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5355,5445,1,Line,,Closed,Closed,NO,5355,0.00332,0.02526,0.01326,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5355,5445,2,Line,,Closed,Closed,NO,5355,0.00332,0.02526,0.01326,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5386,5356,1,Line,,Closed,Closed,NO,5386,0.001,0.00567,0.00305,0,0,YES,Default,250.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5356,5431,1,Line,,Closed,Closed,NO,5356,0.00571,0.032299999,0.01737,0,0,YES,Default,250.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5357,5386,1,Line,,Closed,Closed,NO,5357,0.00324,0.02375,0.01346,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
8155,5358,1,Line,,Closed,Closed,NO,8155,0.00037,0.0075,0.523419976,0,0,YES,Default,2768.000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5373,5433,1,Line,,Closed,Closed,NO,5373,0.0024,0.01407,0.00702,0,0,YES,Default,250.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5385,5374,1,Line,,Closed,Closed,NO,5385,0.00128,0.00939,0.00532,0,0,YES,Default,409.0000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5385,5374,2,Line,,Closed,Closed,NO,5385,0.00128,0.00939,0.00532,0,0,YES,Default,409.0000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5385,5374,3,Line,,Closed,Closed,NO,5385,0.00128,0.00939,0.00532,0,0,YES,Default,409.0000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5377,5477,1,Line,,Closed,Closed,NO,5377,0.00328,0.01925,0.00961,0,0,YES,Default,250.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5470,5378,1,Line,,Closed,Closed,NO,5470,0.00267,0.01179,0.00549,0,0,YES,Default,409.0000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5379,5442,1,Line,,Closed,Closed,NO,5379,0.00383,0.02248,0.01122,0,0,YES,Default,250.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5380,5384,1,Line,,Closed,Closed,NO,5380,0.00026,0.0059,0.512660027,0,0,YES,Default,3145.999908,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5381,5439,1,Line,,Closed,Closed,NO,5381,0.00275,0.02093,0.01099,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5381,5439,2,Line,,Closed,Closed,NO,5381,0.00275,0.02093,0.01099,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5387,5429,1,Line,,Closed,Closed,NO,5387,0.00362,0.015969999,0.00743,0,0,YES,Default,187.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5469,5387,1,Line,,Closed,Closed,NO,5469,0.00095,0.00722,0.00379,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5388,8067,1,Line,,Closed,Closed,NO,5388,0.00062,0.01267,0.88349998,0,0,YES,Default,2768.000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5389,5393,1,Line,,Closed,Closed,NO,5389,0.00709,0.041529998,0.020740001,0,0,YES,Default,250.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5390,5458,1,Line,,Closed,Closed,NO,5390,0.00669,0.029479999,0.01372,0,0,YES,Default,187.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5459,5391,1,Line,,Closed,Closed,NO,5459,0.00912,0.052060001,0.00782,0,0,YES,Default,98.00000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5407,5470,1,Line,,Closed,Closed,NO,5407,0.017790001,0.078380004,0.036479998,0,0,YES,Default,187.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5408,5421,1,Line,,Closed,Closed,NO,5408,0.00543,0.02392,0.01113,0,0,YES,Default,187.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5409,5447,1,Line,,Closed,Closed,NO,5409,0.00189,0.01068,0.00574,0,0,YES,Default,250.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5410,5451,1,Line,,Closed,Closed,NO,5410,0.0004,0.0049,0.32554999,0,0,YES,Default,2020.000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5411,5477,1,Line,,Closed,Closed,NO,5411,0.00331,0.01942,0.0097,0,0,YES,Default,250.999999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
6316,5411,1,Line,,Closed,Closed,NO,6316,0.00833,0.035429999,0.017720001,0,0,YES,Default,187.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5414,5471,1,Line,,Closed,Closed,NO,5414,0.01049,0.04462,0.02231,0,0,YES,Default,187.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5432,5430,1,Line,,Closed,Closed,NO,5432,0.00343,0.026079999,0.01369,0,0,YES,Default,309.9999905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5435,5471,1,Line,,Closed,Closed,NO,5435,0.01193,0.050760001,0.02538,0,0,YES,Default,187.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5443,5469,1,Line,,Closed,Closed,NO,5443,0.00205,0.00902,0.0042,0,0,YES,Default,379.9999952,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5470,5446,1,Line,,Closed,Closed,NO,5470,0.00445,0.019610001,0.00913,0,0,YES,Default,187.0000005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5448,5479,1,Line,,Closed,Closed,NO,5448,0.00039,0.00471,0.313030005,0,0,YES,Default,2020.000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
6140,5459,1,Line,,Closed,Closed,NO,6140,0.01042,0.046440002,0.00681,0,0,YES,Default,149.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5459,6325,1,Line,,Closed,Closed,NO,5459,0.016690001,0.074349999,0.0109,0,0,YES,Default,149.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5463,5478,1,Line,,Closed,Closed,NO,5463,0.00106,0.00601,0.00323,0,0,YES,Default,409.0000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
5467,5482,1,Line,,Closed,Closed,NO,5467,0.00166,0.00971,0.00485,0,0,YES,Default,409.0000153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
6001,6281,1,Line,,Closed,Closed,NO,6001,0.00258,0.01473,0.00221,0,0,YES,Default,250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
6001,6283,1,Line,,Closed,Closed,NO,6001,0.01462,0.03576,0.00468,0,0,YES,Default,98.00000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
6001,6312,1,Line,,Closed,Closed,NO,6001,0.00777,0.034619998,0.00508,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
6002,6060,1,Line,,Closed,Closed,NO,6002,0.00991,0.059489999,0.00807,0,0,YES,Default,98.00000191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
6002,6291,1,Line,,Closed,Closed,NO,6002,0.00199,0.01285,0.00245,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
6002,6291,2,Line,,Closed,Closed,NO,6002,0.00199,0.01285,0.00245,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
6002,6332,1,Line,,Closed,Closed,NO,6002,0.00746,0.033259999,0.00488,0,0,YES,Default,149.000001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
6003,6107,1,Line,,Closed,Closed,NO,6003,0.00065,0.00791,0.52579999,0,0,YES,Default,2020.000076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
6292,6003,1,Line,,Closed,Closed,NO,6292,0.0002,0.00409,0.28512001,0,0,YES,Default,2768.000031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
6102,6004,1,Line,,Closed,Closed,NO,6102,0.00197,0.020500001,0.069859996,0,0,YES,Default,1400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
6012,6005,1,Line,,Closed,Closed,NO,6012,0.00833,0.056899998,0.00968,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
6012,6005,2,Line,,Closed,Closed,NO,6012,0.00833,0.056899998,0.00968,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
6005,6117,1,Line,,Closed,Closed,NO,6005,0.00772,0.04984,0.00951,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
6005,6117,2,Line,,Closed,Closed,NO,6005,0.00772,0.04984,0.00951,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
6011,6068,1,Line,,Closed,Closed,NO,6011,0.00433,0.030130001,0.00493,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
6163,6011,1,Line,,Closed,Closed,NO,6163,0.00329,0.02128,0.00406,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
6027,6012,1,Line,,Closed,Closed,NO,6027,0.00646,0.045030002,0.00736,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
6027,6012,2,Line,,Closed,Closed,NO,6027,0.00646,0.045030002,0.00736,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
6026,6013,1,Line,,Closed,Closed,NO,6026,0.00518,0.033459999,0.00638,0,0,YES,Default,221.0000038,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,100
